id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex
46108,2,9.0,4,0.0,0.0,0.0,8000.0
46109,2,4.0,4,0.0,7.0,133957.14285714287,175072.72727272726
46110,2,3.0,4,0.0,122.0,16995.833333333332,2668.181818181818
46111,2,9.0,4,0.0,0.0,0.0,816.6666666666666
46112,1,9.0,3,0.0,43.0,11306.666666666666,2069.230769230769
46113,1,3.0,3,0.0,10.0,962.5,0.0
46114,1,9.0,4,0.0,28.0,5900.0,0.0
46115,1,3.0,5,0.0,0.0,0.0,6750.0
46116,2,9.0,5,0.0,98.0,15766.666666666666,20766.666666666664
46117,2,9.0,3,0.0,97.0,5808.333333333333,2320.0
46118,2,9.0,3,0.0,369.0,213820.0,19435.227272727272
46119,2,9.0,3,0.0,0.0,0.0,842.8571428571429
46120,1,3.0,4,0.0,39.0,39726.666666666664,429.54545454545456
46121,2,4.0,4,0.0,31.0,705562.5,15200.0
46122,2,9.0,5,0.0,96.0,2713.6363636363635,1340.0
46123,2,9.0,3,0.0,171.0,13272.0,1189.4736842105262
46124,2,3.0,6,0.0,58.0,32381.25,660.4166666666666
46125,2,3.0,3,0.0,143.0,114905.55555555556,0.0
46126,2,3.0,4,0.0,10.0,12425.0,0.0
46127,1,9.0,3,0.0,40.0,8189.473684210527,1323.6842105263158
46128,1,9.0,4,0.0,24.0,1983.3333333333333,2850.0
46129,2,3.0,3,0.0,45.0,21186.666666666668,3078.5714285714284
46130,2,3.0,3,0.0,117.0,6145.833333333333,1140.0
46131,2,3.0,6,0.0,28.0,56278.57142857143,17255.555555555555
46132,1,1.0,6,0.0,3.0,22500.0,4057.1428571428573
46133,1,3.0,4,0.0,36.0,12273.333333333334,1895.4545454545455
46134,1,9.0,5,0.0,39.0,5227.777777777777,3766.666666666667
46135,1,9.0,3,0.0,59.0,9544.444444444445,1678.9473684210527
46136,2,3.0,4,0.0,44.0,35521.05263157895,28100.0
46137,1,3.0,4,0.0,118.0,130232.0,8725.0
46138,2,9.0,3,0.0,133.0,11380.0,862.5
46139,2,9.0,4,0.0,10.0,4111.111111111111,0.0
46140,1,4.0,5,0.0,305.0,159995.65217391305,1100.0
46141,2,9.0,3,0.0,93.0,27904.761904761905,1081.25
46142,2,3.0,3,0.0,109.0,23100.0,884.6153846153846
46143,2,3.0,5,0.0,19.0,17960.0,1021.4285714285714
46144,1,9.0,2,0.0,19.0,5669.2307692307695,1316.0
46145,1,3.0,4,0.0,0.0,0.0,3500.0
46146,1,3.0,4,0.0,0.0,0.0,1340.0
46147,1,9.0,4,0.0,0.0,0.0,273.3333333333333
46148,2,9.0,4,0.0,0.0,0.0,1000.0
46149,2,9.0,5,0.0,0.0,0.0,773.9130434782609
46150,2,7.0,6,0.0,9.0,11816.666666666666,27480.0
46151,2,3.0,5,0.0,0.0,0.0,1000.0
46152,1,6.0,3,0.0,25.0,1743.75,3078.5714285714284
46153,1,9.0,5,0.0,20.0,7600.0,620.0
46154,1,3.0,3,0.0,88.0,8816.0,12400.0
46155,2,3.0,4,0.0,27.0,42910.0,1409.090909090909
46156,2,9.0,5,0.0,100.0,9021.739130434782,2000.0
46157,1,9.0,3,0.0,68.0,8885.714285714286,0.0
46158,2,9.0,3,0.0,22.0,1677.7777777777778,2950.0
46159,1,9.0,5,0.0,66.0,37800.0,2240.0
46160,2,9.0,3,0.0,52.0,2642.1052631578946,650.0
46161,1,4.0,5,0.0,176.0,373992.0,9901.612903225807
46162,1,3.0,5,0.0,0.0,0.0,1282.6923076923076
46163,2,3.0,4,0.0,73.0,57437.5,3328.3333333333335
46164,1,9.0,3,0.0,54.0,8294.117647058823,1450.0
46165,2,3.0,3,0.0,0.0,0.0,0.0
46166,2,9.0,5,0.0,68.0,4795.454545454545,1433.3333333333333
46167,2,3.0,4,0.0,0.0,0.0,4500.0
46168,2,9.0,4,0.0,47.0,3878.9473684210525,0.0
46169,2,9.0,3,0.0,70.0,7978.260869565217,0.0
46170,1,9.0,4,0.0,27.0,21356.25,1820.8333333333333
46171,2,9.0,5,0.0,0.0,0.0,12291.666666666666
46172,1,9.0,5,0.0,310.0,97628.0,8000.0
46173,2,9.0,4,0.0,0.0,0.0,1320.0
46174,2,9.0,3,0.0,65.0,5904.761904761905,4154.545454545455
46175,2,3.0,3,0.0,58.0,13089.473684210527,0.0
46176,2,9.0,4,0.0,47.0,3410.0,2000.0
46177,2,9.0,3,0.0,87.0,20525.0,1758.3333333333333
46178,2,3.0,4,0.0,26.0,1462.5,9000.0
46179,2,3.0,2,0.0,262.0,14636.0,0.0
46180,2,9.0,4,0.0,29.0,1964.2857142857142,0.0
46181,2,9.0,4,0.0,119.0,20164.0,889.2857142857143
46182,2,3.0,5,0.0,0.0,0.0,2700.0
46183,1,3.0,4,0.0,145.0,41844.0,1825.4545454545455
46184,2,3.0,4,0.0,62.0,3720.0,830.0
46185,1,9.0,4,0.0,0.0,0.0,2150.8196721311474
46186,1,9.0,3,0.0,65.0,22810.0,1135.4545454545455
46187,1,9.0,5,0.0,18.0,561.5384615384615,4400.0
46188,2,4.0,6,0.0,53.0,109083.33333333333,3075.0
46189,1,3.0,3,0.0,51.0,10076.190476190477,15559.52380952381
46190,1,4.0,4,0.0,30.0,6728.571428571428,3434.8314606741574
46191,1,9.0,4,0.0,0.0,0.0,2625.0
46192,2,9.0,5,0.0,184.0,53584.0,528.125
46193,2,9.0,4,0.0,49.0,10805.0,2475.0
46194,2,3.0,3,0.0,0.0,0.0,1410.0
46195,1,3.0,5,0.0,0.0,0.0,0.0
46196,1,3.0,3,0.0,28.0,10746.153846153846,640.3846153846154
46197,2,3.0,4,0.0,203.0,82440.0,5060.0
46198,2,9.0,3,0.0,14.0,6088.888888888889,850.0
46199,2,9.0,3,0.0,0.0,0.0,3200.0
46200,2,3.0,4,0.0,95.0,19900.0,6216.666666666667
46201,2,3.0,4,0.0,6.0,4160.0,900.0
46202,2,3.0,4,0.0,123.0,14860.869565217392,670.0
46203,2,9.0,3,0.0,119.0,7936.0,3620.0
46204,2,9.0,3,0.0,0.0,0.0,333.3333333333333
46205,2,9.0,3,0.0,195.0,10084.0,2225.0
46206,2,9.0,3,0.0,0.0,0.0,0.0
46207,2,7.0,5,0.0,26.0,14275.0,1713.6363636363637
46208,1,9.0,3,0.0,27.0,12860.0,5750.0
46209,1,3.0,3,0.0,43.0,5210.526315789473,110.0
46210,1,3.0,4,0.0,35.0,15223.529411764706,10137.5
46211,1,9.0,3,0.0,88.0,4852.173913043478,0.0
46212,2,9.0,5,0.0,16.0,8190.0,3083.3333333333335
46213,2,3.0,4,0.0,105.0,16352.173913043478,1162.5
46214,2,3.0,2,0.0,59.0,42030.0,660.0
46215,2,9.0,3,0.0,98.0,7456.0,906.4516129032259
46216,1,3.0,2,0.0,70.0,4100.0,0.0
46217,1,9.0,4,0.0,46.0,4578.571428571428,0.0
46218,1,7.0,3,0.0,72.0,2100.0,409.09090909090907
46219,2,9.0,2,0.0,45.0,8168.421052631579,0.0
46220,2,3.0,3,0.0,65.0,9722.727272727272,863.2352941176471
46221,2,9.0,4,0.0,90.0,25426.08695652174,1004.3478260869565
46222,2,9.0,6,0.0,0.0,0.0,7657.142857142857
46223,1,1.0,4,0.0,1.0,39000.0,978.9473684210526
46224,1,9.0,3,0.0,34.0,2625.0,1544.4444444444443
46225,2,3.0,3,0.0,265.0,97392.0,1780.5555555555557
46226,2,9.0,3,0.0,9.0,1771.4285714285713,0.0
46227,1,9.0,4,0.0,24.0,2400.0,1775.0
46228,1,3.0,5,0.0,90.0,35657.89473684211,75000.0
46229,2,3.0,4,0.0,0.0,0.0,3000.0
46230,2,9.0,3,0.0,79.0,7304.0,0.0
46231,1,3.0,4,0.0,25.0,9285.714285714286,0.0
46232,1,9.0,4,0.0,26.0,18917.647058823528,1552.8301886792453
46233,2,3.0,3,0.0,0.0,0.0,0.0
46234,1,3.0,2,0.0,84.0,4604.761904761905,6900.0
46235,1,9.0,3,0.0,59.0,34050.0,355.55555555555554
46236,2,9.0,3,0.0,2.0,650.0,2337.037037037037
46237,2,3.0,4,0.0,167.0,35333.333333333336,6587.5
46238,2,3.0,4,0.0,52.0,63690.47619047619,4478.125
46239,2,3.0,3,0.0,44.0,5576.923076923077,0.0
46240,1,9.0,3,0.0,31.0,13085.714285714286,4100.0
46241,2,3.0,4,0.0,71.0,9866.666666666666,578.7234042553191
46242,1,3.0,4,0.0,30.0,37335.294117647056,7400.0
46243,2,3.0,5,0.0,475.0,281460.0,3666.6666666666665
46244,2,3.0,5,0.0,0.0,0.0,6000.0
46245,1,3.0,3,0.0,82.0,23004.545454545456,1500.0
46246,2,5.0,6,0.0,0.0,0.0,1100.0
46247,2,9.0,4,0.0,79.0,8263.636363636364,5028.571428571428
46248,2,9.0,4,0.0,53.0,4691.304347826087,836.3636363636364
46249,1,9.0,3,0.0,68.0,21222.727272727272,2375.0
46250,2,3.0,3,0.0,86.0,4713.636363636364,1400.0
46251,1,9.0,4,0.0,124.0,62824.0,3870.14652014652
46252,1,3.0,5,0.0,0.0,0.0,16500.0
46253,2,9.0,3,0.0,57.0,3240.909090909091,0.0
46254,2,9.0,4,0.0,21.0,5769.2307692307695,1783.3333333333333
46255,2,3.0,4,0.0,0.0,0.0,7841.666666666667
46256,1,13.0,4,0.0,56.0,54955.0,3195.8333333333335
46257,2,3.0,4,0.0,7.0,2600.0,864.2857142857143
46258,2,3.0,4,0.0,111.0,9940.0,962.1621621621622
46259,1,3.0,5,0.0,0.0,0.0,37000.0
46260,1,3.0,5,0.0,0.0,0.0,0.0
46261,2,3.0,5,0.0,14.0,4258.333333333333,0.0
46262,1,9.0,3,0.0,70.0,5370.588235294118,775.0
46263,2,3.0,5,0.0,0.0,0.0,5317.777777777777
46264,2,3.0,4,0.0,66.0,8360.0,2666.6666666666665
46265,2,3.0,4,0.0,0.0,0.0,8000.0
46266,1,9.0,4,0.0,25.0,2776.923076923077,2000.0
46267,1,3.0,4,0.0,81.0,13204.545454545454,0.0
46268,2,3.0,4,0.0,53.0,13217.391304347826,0.0
46269,1,4.0,4,0.0,66.0,5745.833333333333,4612.5
46270,2,3.0,3,0.0,7.0,100.0,7000.0
46271,2,1.0,3,0.0,0.0,0.0,0.0
46272,1,7.0,5,0.0,8.0,26100.0,5000.0
46273,2,9.0,4,0.0,152.0,5421.739130434783,1250.0
46274,2,3.0,2,0.0,50.0,2718.75,0.0
46275,1,3.0,5,0.0,69.0,10127.272727272728,352.38095238095235
46276,1,9.0,3,0.0,9.0,7966.666666666667,4225.0
46277,1,3.0,4,0.0,18.0,15160.0,1164.2857142857142
46278,2,9.0,3,0.0,37.0,5578.571428571428,727.2727272727273
46279,2,3.0,4,0.0,75.0,18976.190476190477,3370.8333333333335
46280,1,9.0,4,0.0,12.0,36925.0,1620.0
46281,1,3.0,5,0.0,61.0,62776.19047619047,4243.055555555556
46282,1,9.0,5,0.0,19.0,9840.0,3000.0
46283,1,12.0,5,0.0,0.0,0.0,2361.904761904762
46284,2,3.0,4,0.0,0.0,0.0,2800.0
46285,1,3.0,3,0.0,194.0,35180.0,0.0
46286,1,9.0,3,0.0,16.0,2300.0,350.0
46287,2,9.0,3,0.0,1.0,1400.0,0.0
46288,2,3.0,4,0.0,30.0,6100.0,3532.5
46289,1,3.0,3,0.0,24.0,35300.0,1464.979106396657
46290,2,9.0,4,0.0,40.0,8038.888888888889,1698.0
46291,1,3.0,4,0.0,8.0,2357.1428571428573,1825.0
46292,2,3.0,2,0.0,29.0,4561.538461538462,1222.2222222222222
46293,1,3.0,3,0.0,39.0,53033.333333333336,1500.0
46294,2,9.0,3,0.0,86.0,6735.0,986.3636363636364
46295,2,9.0,5,0.0,50.0,3438.095238095238,0.0
46296,2,9.0,3,0.0,0.0,0.0,1150.0
46297,2,2.0,3,0.0,106.0,6734.782608695652,2658.0882352941176
46298,2,3.0,3,0.0,131.0,15680.0,5400.0
46299,2,3.0,2,0.0,4.0,2466.6666666666665,7000.0
46300,2,9.0,3,0.0,32.0,17836.842105263157,7142.857142857143
46301,2,3.0,4,0.0,1.0,4500.0,9000.0
46302,1,3.0,3,0.0,15.0,10400.0,1732.5
46303,1,6.0,3,0.0,13.0,26050.0,1931.25
46304,1,9.0,6,0.0,66.0,158626.08695652173,2865.909090909091
46305,2,9.0,3,0.0,106.0,7158.333333333333,250.0
46306,2,3.0,3,0.0,0.0,0.0,7000.0
46307,1,9.0,3,0.0,43.0,1240.0,1900.0
46308,2,3.0,4,0.0,78.0,15313.04347826087,1321.0526315789473
46309,2,3.0,4,0.0,0.0,0.0,2347.5783475783473
46310,1,9.0,3,0.0,99.0,2983.3333333333335,2000.0
46311,1,3.0,3,0.0,57.0,32305.263157894737,1857.2815533980583
46312,1,9.0,5,0.0,49.0,3435.714285714286,9000.0
46313,1,9.0,4,0.0,49.0,2338.095238095238,0.0
46314,1,3.0,5,0.0,134.0,44291.666666666664,5618.181818181818
46315,2,9.0,4,0.0,0.0,0.0,4850.0
46316,1,9.0,4,0.0,243.0,62676.0,6425.0
46317,1,9.0,4,0.0,0.0,0.0,898.7012987012987
46318,2,4.0,5,0.0,287.0,221236.0,23505.0
46319,2,9.0,3,0.0,23.0,6741.666666666667,1887.5
46320,2,3.0,5,0.0,0.0,0.0,0.0
46321,2,3.0,5,0.0,0.0,0.0,0.0
46322,1,1.0,4,0.0,11.0,15000.0,1830.0
46323,2,3.0,4,0.0,0.0,0.0,0.0
46324,2,3.0,4,0.0,38.0,4436.363636363636,0.0
46325,2,9.0,3,0.0,78.0,17095.238095238095,6380.0
46326,1,9.0,5,0.0,0.0,0.0,9257.894736842105
46327,1,9.0,3,0.0,40.0,6357.142857142857,1026.3157894736842
46328,2,3.0,3,0.0,118.0,42750.0,5158.333333333333
46329,1,3.0,4,0.0,19.0,10270.0,5446.551724137931
46330,1,9.0,4,0.0,113.0,15964.0,3571.590909090909
46331,1,3.0,4,0.0,51.0,5685.0,0.0
46332,2,3.0,3,0.0,36.0,6200.0,3122.222222222222
46333,2,3.0,5,0.0,0.0,0.0,0.0
46334,2,9.0,4,0.0,0.0,0.0,550.0
46335,2,9.0,4,0.0,54.0,4845.0,881.25
46336,1,9.0,3,0.0,91.0,9356.0,0.0
46337,2,1.0,3,0.0,46.0,13522.727272727272,0.0
46338,1,9.0,3,0.0,30.0,3116.6666666666665,1875.0
46339,1,3.0,4,0.0,5.0,15260.0,0.0
46340,1,9.0,3,0.0,21.0,3830.0,0.0
46341,1,9.0,3,0.0,21.0,14128.57142857143,881.578947368421
46342,1,3.0,4,0.0,0.0,0.0,0.0
46343,2,4.0,6,0.0,40.0,120763.15789473684,8373.076923076924
46344,1,3.0,5,0.0,78.0,89231.57894736843,1796.2962962962963
46345,1,9.0,5,0.0,8.0,16933.333333333332,10000.0
46346,2,3.0,3,0.0,135.0,17968.0,0.0
46347,1,9.0,4,0.0,0.0,0.0,0.0
46348,1,9.0,3,0.0,67.0,4317.391304347826,640.7407407407408
46349,2,9.0,4,0.0,0.0,0.0,2625.0
46350,2,9.0,3,0.0,368.0,11116.0,4840.0
46351,2,9.0,3,0.0,72.0,10513.04347826087,1909.090909090909
46352,2,9.0,4,0.0,65.0,55640.90909090909,1700.0
46353,2,9.0,5,0.0,62.0,14150.0,7185.416666666667
46354,2,3.0,3,0.0,35.0,65838.46153846153,2664.285714285714
46355,2,1.0,3,0.0,0.0,0.0,0.0
46356,1,9.0,5,0.0,90.0,8700.0,1011.1111111111111
46357,2,3.0,3,0.0,0.0,0.0,300.0
46358,2,9.0,3,0.0,49.0,8736.363636363636,0.0
46359,2,3.0,4,0.0,66.0,97306.66666666667,5863.888888888888
46360,1,4.0,5,0.0,0.0,0.0,5557.142857142857
46361,1,3.0,3,0.0,0.0,0.0,0.0
46362,2,3.0,5,0.0,106.0,31436.0,2737.5
46363,1,9.0,4,0.0,129.0,22054.545454545456,1088.888888888889
46364,1,9.0,4,0.0,0.0,0.0,0.0
46365,1,9.0,5,0.0,8.0,6733.333333333333,1265.625
46366,2,3.0,3,0.0,70.0,7152.380952380952,400.0
46367,1,9.0,3,0.0,18.0,8166.666666666667,12300.0
46368,1,9.0,5,0.0,0.0,0.0,0.0
46369,2,3.0,3,0.0,134.0,33416.0,1025.0
46370,2,3.0,3,0.0,2.0,500.0,0.0
46371,1,9.0,4,0.0,68.0,9352.631578947368,1800.0
46372,2,7.0,5,0.0,89.0,55934.782608695656,2362.9545454545455
46373,2,3.0,3,0.0,54.0,9440.90909090909,2900.0
46374,2,9.0,4,0.0,11.0,11800.0,7500.0
46375,1,9.0,3,0.0,4.0,15733.333333333334,3241.176470588235
46376,2,3.0,4,0.0,0.0,0.0,22000.0
46377,1,3.0,4,0.0,30.0,927.7777777777778,4500.0
46378,1,3.0,5,0.0,8.0,28333.333333333332,0.0
46379,2,7.0,3,0.0,0.0,0.0,0.0
46380,2,3.0,5,0.0,0.0,0.0,1133.3333333333333
46381,2,9.0,3,0.0,109.0,57424.0,636.6666666666666
46382,2,9.0,3,0.0,27.0,3750.0,0.0
46383,1,3.0,4,0.0,0.0,0.0,5116.666666666667
46384,2,9.0,5,0.0,33.0,1646.6666666666667,1375.0
46385,2,9.0,3,0.0,57.0,5266.666666666667,2815.1515151515155
46386,2,3.0,5,0.0,162.0,296476.0,0.0
46387,1,9.0,4,0.0,6.0,16833.333333333332,2074.5098039215686
46388,2,9.0,3,0.0,120.0,14858.333333333334,0.0
46389,2,9.0,3,0.0,57.0,6095.0,0.0
46390,1,9.0,3,0.0,43.0,14365.0,1080.0
46391,2,9.0,4,0.0,6.0,35683.333333333336,1843.75
46392,1,3.0,5,0.0,0.0,0.0,0.0
46393,1,9.0,6,0.0,0.0,0.0,433.3333333333333
46394,2,9.0,3,0.0,90.0,5571.428571428572,3000.0
46395,2,3.0,4,0.0,19.0,7333.333333333333,5333.333333333333
46396,1,9.0,3,0.0,95.0,9919.047619047618,1669.2307692307693
46397,2,4.0,6,0.0,1.0,400.0,7812.5
46398,1,9.0,5,0.0,3.0,26666.666666666668,566.6666666666666
46399,1,4.0,6,0.0,0.0,0.0,4349.737532808399
46400,2,9.0,3,0.0,29.0,13888.888888888889,1490.625
46401,2,9.0,4,0.0,78.0,16180.952380952382,9000.0
46402,1,9.0,3,0.0,103.0,12380.0,1200.0
46403,1,9.0,3,0.0,119.0,12912.5,670.0
46404,2,3.0,3,0.0,76.0,8263.636363636364,15650.0
46405,2,9.0,3,0.0,75.0,10365.0,971.2121212121211
46406,2,9.0,4,0.0,0.0,0.0,950.0
46407,2,3.0,3,0.0,0.0,0.0,2816.0
46408,1,3.0,3,0.0,0.0,0.0,10050.0
46409,2,3.0,4,0.0,133.0,12640.0,3355.5555555555557
46410,1,3.0,4,0.0,86.0,17345.0,1400.0
46411,2,3.0,4,0.0,72.0,2768.181818181818,0.0
46412,1,9.0,4,0.0,67.0,14733.333333333334,6850.0
46413,2,9.0,3,0.0,175.0,121592.0,0.0
46414,1,3.0,3,0.0,164.0,14056.0,0.0
46415,1,9.0,4,0.0,0.0,0.0,0.0
46416,1,9.0,4,0.0,37.0,9272.222222222223,1636.734693877551
46417,2,3.0,3,0.0,83.0,1813.0434782608695,2750.0
46418,1,9.0,4,0.0,130.0,13675.0,1400.0
46419,1,9.0,4,0.0,144.0,53568.0,2200.0
46420,2,3.0,5,0.0,137.0,21208.0,960.0
46421,2,3.0,5,0.0,90.0,21317.391304347828,4560.0
46422,1,3.0,4,0.0,0.0,0.0,933.3333333333334
46423,1,9.0,3,0.0,0.0,0.0,0.0
46424,1,9.0,3,0.0,0.0,0.0,1500.0
46425,1,3.0,3,0.0,0.0,0.0,1802.6315789473683
46426,2,3.0,4,0.0,58.0,3081.25,1975.0
46427,1,9.0,4,0.0,62.0,18100.0,750.0
46428,2,9.0,4,0.0,40.0,2847.3684210526317,2000.0
46429,1,9.0,5,0.0,41.0,12331.818181818182,6666.666666666667
46430,2,9.0,4,0.0,45.0,9684.21052631579,0.0
46431,2,3.0,3,0.0,161.0,42260.0,929.1666666666666
46432,2,9.0,5,0.0,47.0,16905.0,0.0
46433,2,9.0,5,0.0,0.0,0.0,12964.473684210527
46434,2,9.0,3,0.0,0.0,0.0,1500.0
46435,2,3.0,3,0.0,0.0,0.0,892.3076923076923
46436,1,3.0,3,0.0,121.0,19362.5,979.6460176991151
46437,1,9.0,6,0.0,45.0,56155.555555555555,12000.0
46438,1,3.0,3,0.0,148.0,13591.666666666666,2855.5555555555557
46439,1,4.0,6,0.0,0.0,0.0,5797.777777777777
46440,1,7.0,4,0.0,55.0,16907.69230769231,356.60377358490564
46441,2,3.0,3,0.0,0.0,0.0,273.3333333333333
46442,2,3.0,4,0.0,16.0,12100.0,3225.0
46443,1,3.0,4,0.0,24.0,6240.0,2093.75
46444,2,9.0,3,0.0,65.0,20154.545454545456,1876.923076923077
46445,2,9.0,4,0.0,0.0,0.0,0.0
46446,1,3.0,4,0.0,0.0,0.0,1238.888888888889
46447,2,9.0,3,0.0,40.0,8425.0,976.4705882352941
46448,2,3.0,4,0.0,49.0,9504.545454545454,2925.0
46449,1,3.0,3,0.0,27.0,10700.0,2822.7272727272725
46450,2,9.0,4,0.0,76.0,4691.666666666667,2820.0
46451,2,3.0,4,0.0,0.0,0.0,1300.0
46452,1,4.0,6,0.0,13.0,10557.142857142857,6218.181818181818
46453,2,1.0,4,0.0,9.0,10733.333333333334,0.0
46454,1,3.0,5,0.0,40.0,30407.69230769231,4120.0
46455,2,9.0,3,0.0,78.0,8395.652173913044,2791.666666666667
46456,2,3.0,2,0.0,1.0,1000.0,3000.0
46457,2,9.0,3,0.0,60.0,1391.304347826087,0.0
46458,2,9.0,4,0.0,0.0,0.0,0.0
46459,2,9.0,4,0.0,62.0,5117.391304347826,0.0
46460,2,9.0,4,0.0,0.0,0.0,3940.0
46461,1,9.0,4,0.0,0.0,0.0,2240.0
46462,2,3.0,4,0.0,126.0,11868.0,1463.921568627451
46463,1,3.0,3,0.0,21.0,10564.285714285714,1895.9183673469388
46464,2,9.0,4,0.0,117.0,9752.0,3400.0
46465,1,9.0,4,0.0,66.0,11065.0,1743.3333333333333
46466,2,9.0,3,0.0,101.0,5158.333333333333,942.8571428571429
46467,1,4.0,3,0.0,0.0,0.0,0.0
46468,2,3.0,4,0.0,105.0,13529.166666666666,5700.0
46469,2,3.0,3,0.0,87.0,9455.0,3657.1428571428573
46470,1,9.0,4,0.0,98.0,6191.304347826087,6333.333333333333
46471,1,9.0,3,0.0,45.0,18815.384615384617,2544.4444444444443
46472,2,5.0,4,0.0,81.0,98744.0,7508.75
46473,2,3.0,4,0.0,51.0,16600.0,0.0
46474,1,9.0,3,0.0,58.0,17831.81818181818,2040.0
46475,2,9.0,4,0.0,17.0,1591.6666666666667,0.0
46476,1,3.0,4,0.0,196.0,65476.0,0.0
46477,2,3.0,3,0.0,166.0,78708.0,1993.75
46478,2,3.0,4,0.0,712.0,740744.0,6822.222222222223
46479,1,9.0,3,0.0,85.0,7534.782608695652,14250.0
46480,1,9.0,5,0.0,0.0,0.0,2509.090909090909
46481,1,3.0,6,0.0,0.0,0.0,0.0
46482,1,3.0,4,0.0,74.0,29242.85714285714,0.0
46483,1,9.0,4,0.0,186.0,18324.0,3287.5
46484,2,9.0,5,0.0,54.0,3057.1428571428573,2725.0
46485,1,3.0,4,0.0,0.0,0.0,672.5490196078431
46486,1,4.0,5,0.0,49.0,198243.75,5360.46511627907
46487,1,3.0,3,0.0,31.0,20717.647058823528,1406.915306915307
46488,1,3.0,3,0.0,131.0,13532.0,4916.666666666667
46489,2,3.0,4,0.0,70.0,26443.478260869564,2032.9896907216496
46490,2,9.0,4,0.0,210.0,63680.0,340.90909090909093
46491,2,3.0,3,0.0,168.0,27696.0,3244.4444444444443
46492,2,3.0,4,0.0,65.0,4257.894736842105,0.0
46493,1,9.0,4,0.0,0.0,0.0,853.8461538461538
46494,1,9.0,3,0.0,115.0,15486.95652173913,809.8591549295775
46495,1,3.0,5,0.0,16.0,29400.0,12825.0
46496,1,9.0,3,0.0,0.0,0.0,3166.6666666666665
46497,2,9.0,3,0.0,16.0,436.3636363636364,8000.0
46498,1,3.0,3,0.0,139.0,40200.0,6795.238095238095
46499,2,3.0,3,0.0,0.0,0.0,1508.4745762711864
46500,1,3.0,3,0.0,151.0,66325.0,366.6666666666667
46501,1,3.0,4,0.0,38.0,30438.46153846154,1165.0
46502,2,3.0,3,0.0,46.0,7715.789473684211,1973.9130434782608
46503,1,9.0,3,0.0,50.0,14200.0,1735.4166666666665
46504,1,3.0,4,0.0,37.0,7761.538461538462,2990.909090909091
46505,2,9.0,3,0.0,73.0,6673.913043478261,842.3076923076923
46506,2,9.0,4,0.0,184.0,42156.0,0.0
46507,2,9.0,5,0.0,20.0,11687.5,4787.5
46508,2,3.0,4,0.0,28.0,4120.0,0.0
46509,2,9.0,3,0.0,129.0,6660.0,0.0
46510,1,9.0,5,0.0,0.0,0.0,1510.0
46511,2,3.0,5,0.0,0.0,0.0,0.0
46512,1,3.0,3,0.0,42.0,3842.1052631578946,17700.0
46513,1,9.0,4,0.0,99.0,10243.478260869566,0.0
46514,1,3.0,3,0.0,45.0,14161.111111111111,403.125
46515,1,3.0,3,0.0,0.0,0.0,5000.0
46516,1,4.0,3,0.0,0.0,0.0,33370.0
46517,2,9.0,5,0.0,0.0,0.0,633.3333333333333
46518,1,9.0,5,0.0,16.0,16758.333333333332,2258.3333333333335
46519,2,3.0,4,0.0,232.0,13834.782608695652,1300.0
46520,2,9.0,4,0.0,5.0,19575.0,1668.75
46521,1,3.0,3,0.0,41.0,6692.857142857143,2616.6666666666665
46522,2,3.0,4,0.0,90.0,26143.478260869564,3216.6666666666665
46523,2,9.0,4,0.0,106.0,24408.0,0.0
46524,1,1.0,4,0.0,26.0,86689.47368421052,0.0
46525,2,3.0,3,0.0,38.0,15220.0,6155.158730158731
46526,1,3.0,5,0.0,8.0,53066.666666666664,2456.827731092437
46527,2,9.0,4,0.0,52.0,18990.909090909092,1518.3333333333333
46528,1,9.0,4,0.0,8.0,27220.0,0.0
46529,2,9.0,5,0.0,51.0,16720.833333333332,4938.709677419355
46530,2,3.0,4,0.0,143.0,39428.0,6000.0
46531,2,7.0,5,0.0,0.0,0.0,3066.6666666666665
46532,1,9.0,3,0.0,178.0,6964.0,350.0
46533,1,9.0,4,0.0,26.0,6973.333333333333,0.0
46534,2,9.0,3,0.0,71.0,2600.0,9500.0
46535,2,1.0,4,0.0,1.0,9500.0,0.0
46536,2,9.0,3,0.0,34.0,27107.14285714286,1432.0754716981132
46537,2,3.0,3,0.0,0.0,0.0,1505.7142857142858
46538,1,3.0,3,0.0,55.0,21200.0,2433.3333333333335
46539,2,3.0,4,0.0,68.0,17325.0,3014.285714285714
46540,1,3.0,4,0.0,79.0,27570.833333333332,389.70588235294116
46541,2,9.0,4,0.0,174.0,33220.0,1041.9354838709678
46542,2,3.0,3,0.0,41.0,3745.4545454545455,11000.0
46543,1,3.0,4,0.0,11.0,11257.142857142857,1543.4782608695652
46544,1,9.0,4,0.0,43.0,6113.333333333333,350.0
46545,2,3.0,5,0.0,41.0,5268.421052631579,0.0
46546,2,9.0,4,0.0,0.0,0.0,600.0
46547,2,9.0,4,0.0,35.0,4038.8888888888887,2033.3333333333333
46548,1,3.0,3,0.0,15.0,25380.0,650.7246376811594
46549,2,9.0,5,0.0,0.0,0.0,3075.0
46550,2,4.0,3,0.0,64.0,18168.18181818182,1739.5061728395062
46551,1,3.0,5,0.0,0.0,0.0,6367.857142857143
46552,2,3.0,3,0.0,66.0,8500.0,3100.0
46553,1,9.0,5,0.0,3.0,3150.0,0.0
46554,2,3.0,3,0.0,15.0,7800.0,2077.777777777778
