id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex,cc_month_mean,kp_month_mean
40260,1,3.0,5,88000,250.0,56348.0,1514.2857142857142,6520.0,234783.33333333334
40261,1,3.0,5,40000,11.0,13383.333333333336,0.0,0.0,20075.0
40262,1,3.0,5,31000,254.0,100756.0,33990.0,91200.0,419816.6666666667
40263,1,1.0,3,18000,10.0,2414.285714285714,1300.0,2600.0,8450.0
40264,2,9.0,6,195000,14.0,8381.818181818182,1955.6818181818185,28683.333333333332,15366.666666666666
40265,2,9.0,4,70000,0.0,0.0,850.0,1700.0,0.0
40266,2,1.0,4,13000,84.0,3984.0,980.0,2450.0,16600.0
40267,1,3.0,4,19000,1.0,500.0,0.0,0.0,500.0
40268,2,3.0,5,15000,0.0,0.0,0.0,0.0,0.0
40269,1,9.0,3,26000,0.0,0.0,0.0,0.0,0.0
40270,2,9.0,3,21000,0.0,0.0,1078.5714285714287,3775.0,0.0
40271,1,3.0,4,47000,45.0,37381.81818181818,5071.153846153847,34450.0,137066.66666666666
40272,2,3.0,3,17000,106.0,3057.142857142857,13750.0,27500.0,10700.0
40273,2,4.0,5,135000,0.0,0.0,4200.0,16800.0,0.0
40274,2,3.0,2,12000,265.0,14852.0,7000.0,7000.0,61883.333333333336
40275,2,9.0,4,33000,69.0,45047.82608695652,1000.0,1000.0,172683.33333333334
40276,2,3.0,6,55000,4.0,5875.0,0.0,0.0,7833.333333333333
40277,2,13.0,4,26000,47.0,3935.0,891.304347826087,8200.0,13116.666666666666
40278,2,9.0,4,14000,42.0,1442.1052631578948,321.42857142857144,1500.0,4566.666666666667
40279,1,3.0,6,38000,0.0,0.0,0.0,0.0,0.0
40280,1,9.0,3,47000,42.0,14391.666666666664,1550.0,1550.0,28783.333333333332
40281,2,3.0,4,99000,106.0,28800.0,6200.0,32033.333333333332,115200.0
40282,2,5.0,4,83000,9.0,5057.142857142857,1450.0,5075.0,11800.0
40283,1,9.0,4,42000,40.0,16573.333333333332,12333.333333333336,12333.333333333334,41433.333333333336
40284,2,3.0,4,31000,0.0,0.0,3735.0,12450.0,0.0
40285,1,3.0,3,34000,53.0,6360.869565217391,0.0,0.0,24383.333333333332
40286,2,3.0,5,38000,92.0,19221.739130434784,1033.3333333333333,1550.0,73683.33333333333
40287,2,3.0,4,38000,59.0,14795.238095238095,2110.0,4220.0,51783.333333333336
40288,2,9.0,4,19000,0.0,0.0,500.0,2000.0,0.0
40289,2,3.0,5,31000,6.0,4625.0,7100.0,7100.0,9250.0
40290,1,9.0,4,17000,31.0,3570.0,1521.428571428571,8520.0,11900.0
40291,1,9.0,4,58000,23.0,8627.272727272728,1791.666666666667,5958.333333333334,15816.666666666666
40292,2,3.0,3,33000,0.0,0.0,1090.1960784313726,9266.666666666666,0.0
40293,2,9.0,4,42000,164.0,17656.0,2010.0241545893718,16150.0,73566.66666666667
40294,2,1.0,3,20000,44.0,4675.0,1943.75,6220.0,14960.0
40295,1,1.0,5,84000,40.0,65200.0,14030.555555555557,67233.33333333334,173866.66666666666
40296,1,3.0,4,40000,0.0,0.0,2390.0,4780.0,0.0
40297,2,3.0,3,18000,14.0,3783.333333333334,683.3333333333334,1025.0,4540.0
40298,2,3.0,3,22000,151.0,6495.833333333332,1554.166666666667,7460.0,25983.333333333332
40299,1,9.0,4,22000,0.0,0.0,2180.0,2725.0,0.0
40300,2,3.0,5,77000,31.0,24650.0,3500.0,7000.0,61625.0
40301,2,1.0,3,32000,93.0,8844.0,3746.1538461538457,19480.0,36850.0
40302,1,9.0,3,48000,22.0,9876.923076923076,2073.333333333333,5183.333333333333,21400.0
40303,2,3.0,3,20000,81.0,5682.608695652174,5500.0,11000.0,21783.333333333332
40304,2,9.0,4,22000,66.0,6721.739130434783,2334.090909090909,6850.0,25766.666666666668
40305,2,3.0,3,27000,60.0,16726.666666666668,1443.478260869565,5533.333333333333,41816.666666666664
40306,2,3.0,3,49000,76.0,9357.142857142857,0.0,0.0,32750.0
40307,1,9.0,3,85000,134.0,41744.0,1250.0,1250.0,173933.33333333334
40308,1,9.0,3,25000,61.0,15965.217391304348,1100.0,4400.0,61200.0
40309,1,3.0,4,30000,72.0,11593.75,7112.280701754386,24233.333333333332,30916.666666666668
40310,1,9.0,4,14000,0.0,0.0,1200.0,1440.0,0.0
40311,1,3.0,5,64000,7.0,34650.0,2263.340336134453,25191.666666666668,69300.0
40312,2,9.0,5,13000,51.0,4455.0,1791.666666666667,7166.666666666667,14850.0
40313,2,9.0,4,30000,172.0,16208.333333333336,0.0,0.0,64833.333333333336
40314,1,9.0,6,72000,0.0,0.0,816.6666666666665,1633.3333333333333,0.0
40315,2,3.0,4,37000,26.0,4400.0,1143.939393939394,4533.333333333333,10560.0
40316,1,9.0,4,14000,0.0,0.0,1100.0,1100.0,0.0
40317,1,3.0,4,31000,45.0,9200.0,3500.0,7000.0,33733.333333333336
40318,1,9.0,3,21000,74.0,16734.782608695652,2506.25,6683.333333333333,64150.0
40319,1,9.0,4,21000,0.0,0.0,1700.0,2266.6666666666665,0.0
40320,1,3.0,4,10000,140.0,60033.33333333334,0.0,0.0,240133.33333333334
40321,2,3.0,3,25000,30.0,2316.6666666666665,316.6666666666667,950.0,6950.0
40322,2,3.0,4,20000,7.0,6750.0,0.0,0.0,13500.0
40323,2,1.0,5,12000,108.0,7364.0,3840.909090909091,14083.333333333334,30683.333333333332
40324,2,3.0,3,91000,59.0,28617.64705882353,0.0,0.0,81083.33333333333
40325,2,3.0,4,10000,73.0,4140.909090909091,6000.0,6000.0,15183.333333333334
40326,1,9.0,4,75000,15.0,10530.76923076923,1418.3673469387757,11583.333333333334,22816.666666666668
40327,2,3.0,3,63000,68.0,27406.66666666667,3500.0,17500.0,68516.66666666667
40328,2,9.0,5,15000,49.0,9960.0,3633.333333333334,5450.0,33200.0
40329,2,3.0,3,25000,127.0,7960.0,8925.0,8925.0,33166.666666666664
40330,1,3.0,3,23000,120.0,18052.0,0.0,0.0,75216.66666666667
40331,1,3.0,3,15000,102.0,5212.0,0.0,0.0,21716.666666666668
40332,2,3.0,3,34000,251.0,65440.0,7955.555555555556,23866.666666666664,272666.6666666667
40333,1,9.0,4,19000,22.0,20673.33333333333,2222.222222222222,20000.0,51683.333333333336
40334,2,9.0,5,13000,0.0,0.0,3633.333333333334,10900.0,0.0
40335,2,3.0,3,41000,279.0,80484.0,0.0,0.0,335350.0
40336,2,3.0,4,11000,0.0,0.0,10000.0,10000.0,0.0
40337,1,9.0,4,48000,0.0,0.0,8500.0,8500.0,0.0
40338,1,9.0,5,23000,1.0,200.0,9250.0,18500.0,200.0
40339,1,9.0,5,34000,0.0,0.0,0.0,0.0,0.0
40340,2,3.0,4,14000,0.0,0.0,0.0,0.0,0.0
40341,2,9.0,3,39000,423.0,152952.0,713.3333333333335,7133.333333333333,637300.0
40342,2,9.0,4,23000,79.0,8384.210526315792,4973.684210526316,10916.666666666666,26550.0
40343,1,3.0,4,28000,23.0,5333.333333333333,2500.0,6250.0,9600.0
40344,1,9.0,6,27000,92.0,15604.0,7750.0,9300.0,65016.666666666664
40345,1,9.0,5,33000,22.0,5057.142857142857,866.6666666666665,866.6666666666666,11800.0
40346,2,9.0,3,30000,100.0,14247.368421052632,1897.8405315614614,14125.0,45116.666666666664
40347,2,3.0,3,24000,119.0,14766.666666666664,1880.0,7833.333333333333,59066.666666666664
40348,1,4.0,2,26000,57.0,6152.631578947368,2165.217391304348,9960.0,19483.333333333332
40349,1,9.0,3,73000,26.0,14620.0,5485.714285714285,9600.0,36550.0
40350,2,3.0,4,18000,67.0,6881.818181818182,875.0,875.0,25233.333333333332
40351,2,3.0,5,44000,150.0,13116.0,0.0,0.0,54650.0
40352,2,3.0,4,23000,7.0,2025.0,1121.0526315789473,3550.0,4050.0
40353,2,9.0,4,25000,98.0,9344.0,3510.0,8775.0,38933.333333333336
40354,2,9.0,5,17000,0.0,0.0,1270.5882352941173,21600.0,0.0
40355,2,3.0,4,58000,38.0,13707.142857142857,2147.368421052632,13600.0,31983.333333333332
40356,2,3.0,3,29000,0.0,0.0,1875.0,1875.0,0.0
40357,2,3.0,4,121000,58.0,85050.0,4729.722222222223,34691.666666666664,311850.0
40358,2,3.0,3,29000,214.0,33160.0,0.0,0.0,138166.66666666666
40359,2,1.0,6,15000,101.0,33360.0,0.0,0.0,139000.0
40360,2,3.0,4,31000,227.0,20084.0,4225.0,8450.0,83683.33333333333
40361,2,3.0,4,48000,107.0,14072.727272727272,16371.428571428569,22920.0,51600.0
40362,2,3.0,3,15000,0.0,0.0,516.6666666666666,2066.6666666666665,0.0
40363,1,2.0,5,73000,64.0,54273.91304347825,4069.230769230769,8816.666666666666,208050.0
40364,2,9.0,3,15000,62.0,4039.1304347826094,0.0,0.0,15483.333333333334
40365,2,9.0,4,94000,100.0,54548.0,0.0,0.0,227283.33333333334
40366,1,3.0,3,42000,45.0,9057.894736842105,450.0,900.0,28683.333333333332
40367,2,3.0,3,27000,53.0,2836.842105263158,2266.6666666666665,3400.0,8983.333333333334
40368,2,3.0,6,60000,92.0,15112.5,1116.1764705882354,12650.0,60450.0
40369,2,1.0,5,50000,2.0,8000.0,3564.285714285714,12950.0,8000.0
40370,1,4.0,5,307000,33.0,36127.77777777778,5665.207780725022,137600.0,108383.33333333333
40371,2,3.0,3,57000,56.0,33288.23529411765,0.0,0.0,94316.66666666667
40372,2,9.0,5,32000,111.0,11273.91304347826,5000.0,5000.0,43216.666666666664
40373,2,9.0,5,29000,0.0,0.0,1133.3333333333333,9066.666666666666,0.0
40374,1,9.0,3,22000,235.0,10968.0,1500.0,1800.0,45700.0
40375,2,7.0,4,46000,111.0,11683.333333333336,1166.6666666666667,3500.0,46733.333333333336
40376,2,3.0,3,19000,85.0,4037.5,7000.0,7000.0,16150.0
40377,2,3.0,4,23000,38.0,10982.35294117647,0.0,0.0,31116.666666666668
40378,2,9.0,4,39000,30.0,675.0,4975.0,6633.333333333333,2250.0
40379,1,3.0,4,27000,72.0,15614.285714285714,0.0,0.0,54650.0
40380,1,9.0,3,27000,103.0,12471.428571428569,3600.0,9600.0,43650.0
40381,1,3.0,4,16000,64.0,12740.909090909092,609.2592592592592,5483.333333333333,46716.666666666664
40382,1,3.0,4,74000,0.0,0.0,1300.0,2600.0,0.0
40383,1,3.0,4,12000,0.0,0.0,0.0,0.0,0.0
40384,2,3.0,3,13000,70.0,4352.380952380952,560.4166666666666,4050.0,15233.333333333334
40385,1,9.0,3,27000,125.0,10608.0,3112.5,4980.0,44200.0
40386,1,9.0,4,20000,22.0,7190.0,0.0,0.0,17975.0
40387,2,3.0,3,112000,57.0,47411.76470588236,1233.9285714285713,17275.0,134333.33333333334
40388,2,3.0,4,18000,44.0,4527.272727272727,785.7142857142858,1833.3333333333333,16600.0
40389,1,3.0,5,65000,0.0,0.0,1033.3333333333333,1033.3333333333333,0.0
40390,2,9.0,3,27000,6.0,6280.0,0.0,0.0,10466.666666666666
40391,1,3.0,3,34000,69.0,22343.478260869564,2300.0,12650.0,85650.0
40392,1,3.0,3,22000,107.0,6391.666666666668,275.0,880.0,25566.666666666668
40393,1,9.0,4,12000,0.0,0.0,4610.0,9220.0,0.0
40394,2,3.0,4,35000,131.0,11358.333333333336,2420.0,8066.666666666667,45433.333333333336
40395,1,9.0,3,31000,0.0,0.0,3611.111111111111,16250.0,0.0
40396,2,3.0,4,27000,21.0,2954.5454545454545,4760.0,5950.0,5416.666666666667
40397,2,4.0,3,19000,563.0,88820.0,8650.0,8650.0,370083.3333333333
40398,2,9.0,3,14000,116.0,9812.5,450.9433962264151,7966.666666666667,39250.0
40399,1,9.0,4,62000,17.0,40733.333333333336,625.0,2500.0,61100.0
40400,2,3.0,5,14000,0.0,0.0,0.0,0.0,0.0
40401,1,3.0,5,93000,0.0,0.0,1068.2539682539682,11216.666666666666,0.0
40402,2,9.0,4,22000,0.0,0.0,390.9090909090909,3440.0,0.0
40403,2,3.0,4,37000,22.0,12566.666666666664,3000.0,3750.0,18850.0
40404,2,3.0,3,25000,44.0,3735.0,0.0,0.0,12450.0
40405,1,3.0,3,22000,57.0,6247.368421052632,700.0,2800.0,19783.333333333332
40406,1,9.0,3,13000,0.0,0.0,0.0,0.0,0.0
40407,1,4.0,5,89000,30.0,98200.0,0.0,0.0,294600.0
40408,1,9.0,4,24000,55.0,2200.0,3000.0,8000.0,7333.333333333333
40409,1,9.0,4,106000,38.0,28505.88235294117,2102.53164556962,27683.333333333332,96920.0
40410,2,3.0,3,51000,84.0,94909.52380952383,700.0,4200.0,332183.3333333333
40411,2,3.0,4,28000,95.0,28241.66666666667,3085.714285714286,20000.0,112966.66666666667
40412,2,1.0,3,11000,67.0,6306.25,666.6666666666666,2666.6666666666665,20180.0
40413,2,9.0,6,19000,1.0,7100.0,2425.0,3233.3333333333335,7100.0
40414,2,9.0,3,17000,79.0,10540.90909090909,0.0,0.0,38650.0
40415,2,9.0,3,28000,174.0,20483.33333333333,1834.6153846153845,7950.0,81933.33333333333
40416,1,9.0,5,60000,0.0,0.0,1250.0,5416.666666666667,0.0
40417,2,3.0,5,42000,0.0,0.0,8000.0,8000.0,0.0
40418,2,3.0,4,20000,18.0,12770.0,14000.0,14000.0,21283.333333333332
40419,1,9.0,3,21000,40.0,2668.421052631579,0.0,0.0,8450.0
40420,1,9.0,4,17000,3.0,1700.0,7700.0,7700.0,1700.0
40421,2,9.0,4,27000,39.0,6900.0,965.0,3860.0,21850.0
40422,1,9.0,4,26000,6.0,14180.0,17071.428571428572,47800.0,23633.333333333332
40423,2,1.0,3,31000,29.0,5061.538461538462,3850.0,5133.333333333333,10966.666666666666
40424,1,9.0,3,29000,117.0,42214.28571428572,0.0,0.0,147750.0
40425,1,9.0,5,32000,0.0,0.0,4955.555555555556,18150.0,0.0
40426,2,9.0,4,49000,10.0,38800.0,10890.0,24100.0,64666.666666666664
40427,1,11.0,6,185000,54.0,129494.11764705885,14407.619047619048,252133.33333333334,366900.0
40428,1,3.0,5,101000,0.0,0.0,11844.444444444443,35533.333333333336,0.0
40429,1,9.0,4,27000,0.0,0.0,0.0,0.0,0.0
40430,1,9.0,4,24000,38.0,14193.333333333336,0.0,0.0,35483.333333333336
40431,2,3.0,3,16000,0.0,0.0,0.0,0.0,0.0
40432,2,9.0,4,24000,131.0,8737.5,921.4285714285713,2150.0,34950.0
40433,1,9.0,4,24000,23.0,5760.0,1250.0,2500.0,14400.0
40434,2,9.0,5,31000,0.0,0.0,3000.0,3750.0,0.0
40435,2,3.0,4,29000,0.0,0.0,7500.0,30000.0,0.0
40436,2,3.0,3,28000,67.0,15377.272727272728,419.0476190476191,2933.3333333333335,56383.333333333336
40437,1,3.0,4,61000,48.0,22295.454545454544,1838.7096774193549,9500.0,81750.0
40438,2,9.0,4,15000,35.0,15461.53846153846,1210.0,4033.3333333333335,33500.0
40439,1,3.0,3,32000,51.0,586.3636363636364,2633.333333333333,7900.0,2150.0
40440,2,3.0,5,30000,215.0,23192.0,2888.888888888889,10166.666666666666,96633.33333333333
40441,2,1.0,5,34000,1.0,3800.0,1664.2857142857142,4660.0,3800.0
40442,1,9.0,3,50000,40.0,25750.0,12960.0,16200.0,77250.0
40443,2,3.0,4,12000,6.0,140.0,1925.0,7700.0,233.33333333333334
40444,2,3.0,5,16000,0.0,0.0,5000.0,10000.0,0.0
40445,2,9.0,3,18000,33.0,893.75,0.0,0.0,2383.3333333333335
40446,1,3.0,3,34000,386.0,92204.16666666669,0.0,0.0,368816.6666666667
40447,2,3.0,3,14000,23.0,2171.428571428572,3500.0,7000.0,5066.666666666667
40448,2,9.0,4,20000,31.0,4457.142857142857,1914.2857142857144,4466.666666666667,10400.0
40449,1,9.0,4,25000,60.0,7277.777777777777,1906.896551724138,18433.333333333332,21833.333333333332
40450,1,3.0,4,23000,5.0,2440.0,4500.0,9000.0,2440.0
40451,1,3.0,3,14000,43.0,2990.909090909091,3250.0,6500.0,6580.0
40452,2,1.0,3,25000,66.0,12340.909090909092,1271.4285714285713,5933.333333333333,45250.0
40453,2,3.0,3,65000,0.0,0.0,1450.0,12566.666666666666,0.0
40454,2,9.0,3,36000,139.0,8162.5,4675.0,4675.0,32650.0
40455,2,1.0,4,47000,24.0,21853.846153846152,1200.0,1800.0,47350.0
40456,2,3.0,3,35000,80.0,23350.0,461.11111111111114,1383.3333333333333,85616.66666666667
40457,2,3.0,3,12000,0.0,0.0,8000.0,8000.0,0.0
40458,1,3.0,4,201000,217.0,318760.0,0.0,0.0,1328166.6666666667
40459,2,9.0,3,37000,0.0,0.0,2235.294117647059,6333.333333333333,0.0
40460,1,9.0,4,19000,49.0,4842.105263157895,0.0,0.0,15333.333333333334
40461,2,9.0,3,52000,6.0,2180.0,3188.888888888889,7175.0,5450.0
40462,2,3.0,3,21000,45.0,33730.76923076924,3600.0,3600.0,73083.33333333333
40463,1,9.0,3,24000,74.0,14227.272727272728,9575.0,19150.0,52166.666666666664
40464,1,9.0,5,109000,0.0,0.0,2260.5263157894738,14316.666666666666,0.0
40465,1,3.0,4,59000,66.0,21926.08695652174,823.1657608695652,21900.0,84050.0
40466,1,1.0,3,10000,0.0,0.0,0.0,0.0,0.0
40467,1,3.0,3,36000,72.0,6395.652173913043,975.0,1300.0,24516.666666666668
40468,1,6.0,2,28000,118.0,18542.85714285714,1253.3783783783786,30916.666666666668,64900.0
40469,2,3.0,5,216000,34.0,48550.0,2900.0,16675.0,129466.66666666667
40470,1,3.0,3,82000,111.0,26487.5,4300.0,23650.0,105950.0
40471,2,3.0,3,27000,85.0,11340.0,0.0,0.0,37800.0
40472,1,9.0,4,65000,28.0,37437.5,7211.111111111112,43266.66666666667,49916.666666666664
40473,1,3.0,4,17000,194.0,29834.78260869565,1600.0,1600.0,114366.66666666667
40474,1,3.0,4,28000,46.0,10747.619047619048,0.0,0.0,37616.666666666664
40475,1,12.0,5,34000,73.0,14338.888888888889,11300.0,11300.0,43016.666666666664
40476,2,3.0,4,16000,0.0,0.0,8300.0,24900.0,0.0
40477,1,9.0,3,32000,86.0,13900.0,1666.666666666667,5000.0,55600.0
40478,2,9.0,4,54000,47.0,47771.428571428565,616.6666666666666,1233.3333333333333,167200.0
40479,2,1.0,6,72000,0.0,0.0,848.2758620689655,19680.0,0.0
40480,2,3.0,3,39000,0.0,0.0,1555.8823529411764,8816.666666666666,0.0
40481,1,9.0,3,11000,132.0,12828.0,350.0,933.3333333333334,53450.0
40482,1,3.0,3,17000,123.0,12812.5,2750.0,5500.0,51250.0
40483,2,3.0,3,15000,36.0,4600.0,0.0,0.0,14566.666666666666
40484,2,7.0,3,18000,67.0,7622.222222222223,4575.0,15100.0,22866.666666666668
40485,1,4.0,3,81000,83.0,169016.66666666663,10838.235294117647,73700.0,507050.0
40486,1,3.0,5,55000,29.0,7721.052631578947,7800.0,11700.0,24450.0
40487,2,3.0,4,104000,85.0,67978.26086956523,0.0,0.0,260583.33333333334
40488,2,9.0,4,104000,0.0,0.0,1144.8979591836735,9350.0,0.0
40489,2,9.0,4,23000,120.0,41436.36363636364,2000.0,4333.333333333333,151933.33333333334
40490,2,3.0,5,14000,120.0,97256.0,825.0,3300.0,405233.3333333333
40491,1,4.0,6,124000,4.0,7500.0,0.0,0.0,7500.0
40492,2,9.0,4,24000,117.0,7760.0,6000.0,18000.0,32333.333333333332
40493,2,9.0,3,15000,74.0,5255.555555555556,9987.5,20266.666666666668,15766.666666666666
40494,2,2.0,4,51000,22.0,17722.222222222223,2687.5,5375.0,31900.0
40495,2,9.0,4,21000,136.0,2961.904761904762,2600.0,2600.0,10366.666666666666
40496,2,3.0,4,23000,40.0,5368.75,0.0,0.0,17180.0
40497,1,3.0,3,29000,96.0,7191.666666666668,3566.666666666666,10700.0,28766.666666666668
40498,2,9.0,4,92000,45.0,18647.61904761905,5662.5,22650.0,65266.666666666664
40499,1,3.0,3,24000,77.0,15122.727272727272,0.0,0.0,55450.0
40500,2,9.0,4,59000,34.0,10309.09090909091,1582.608695652174,12133.333333333334,37800.0
40501,2,3.0,4,45000,102.0,33995.65217391304,1766.666666666667,14133.333333333334,130316.66666666667
40502,1,3.0,5,96000,11.0,21512.5,50600.0,50600.0,28683.333333333332
40503,2,9.0,5,35000,96.0,9290.47619047619,1587.5,3175.0,32516.666666666668
40504,1,3.0,3,24000,189.0,76087.5,2850.0,14250.0,304350.0
40505,2,3.0,4,33000,51.0,10850.0,1667.857142857143,9340.0,39783.333333333336
40506,1,3.0,2,14000,45.0,2506.6666666666665,1666.666666666667,5000.0,6266.666666666667
40507,2,3.0,2,26000,86.0,4677.777777777777,1707.142857142857,11950.0,14033.333333333334
40508,1,9.0,4,24000,23.0,4156.25,5540.0,9233.333333333334,11083.333333333334
40509,2,9.0,4,11000,0.0,0.0,1875.0,5000.0,0.0
40510,1,9.0,5,116000,0.0,0.0,8775.0,17550.0,0.0
40511,2,9.0,4,56000,60.0,1870.833333333333,425.0,2125.0,7483.333333333333
40512,1,9.0,4,27000,38.0,6710.0,0.0,0.0,22366.666666666668
40513,1,9.0,4,21000,0.0,0.0,0.0,0.0,0.0
40514,1,3.0,4,62000,49.0,34042.105263157886,2206.060606060606,24266.666666666668,107800.0
40515,2,3.0,4,11000,7.0,800.0,500.0,1000.0,1400.0
40516,2,3.0,3,22000,116.0,10458.333333333334,2817.142857142857,7200.0,41833.333333333336
40517,2,9.0,3,19000,0.0,0.0,734.6153846153846,3183.3333333333335,0.0
40518,2,3.0,4,61000,17.0,10300.0,1151.6129032258063,5950.0,28840.0
40519,1,9.0,3,27000,15.0,5240.0,4210.0,8866.666666666666,6550.0
40520,1,9.0,4,87000,0.0,0.0,485.18518518518516,2620.0,0.0
40521,1,9.0,3,81000,31.0,11323.076923076924,0.0,0.0,29440.0
40522,2,3.0,6,83000,35.0,30877.777777777777,2223.809523809524,9340.0,92633.33333333333
40523,1,9.0,5,64000,30.0,18070.58823529412,2897.3684210526317,18350.0,51200.0
40524,1,3.0,5,11000,0.0,0.0,6000.0,6000.0,0.0
40525,1,9.0,5,338000,81.0,141141.17647058822,2064.705882352941,5850.0,399900.0
40526,1,13.0,5,192000,66.0,36613.04347826087,684.6774193548387,12483.333333333334,140350.0
40527,2,9.0,3,29000,106.0,27804.16666666667,2107.692307692308,6850.0,111216.66666666667
40528,2,3.0,4,50000,130.0,21275.0,2381.818181818182,8733.333333333334,85100.0
40529,1,3.0,5,25000,51.0,6157.894736842104,1782.5,4683.333333333334,19500.0
40530,2,3.0,4,17000,34.0,5617.647058823531,2112.5,4225.0,15916.666666666666
40531,1,3.0,4,11000,14.0,1477.7777777777776,8000.0,8000.0,2216.6666666666665
40532,1,3.0,4,12000,19.0,3500.0,8000.0,8000.0,5833.333333333333
40533,2,9.0,4,10000,123.0,1672.0,2000.0,2000.0,6966.666666666667
40534,2,9.0,4,11000,40.0,3915.7894736842095,1411.764705882353,4000.0,14880.0
40535,1,9.0,4,21000,51.0,5180.952380952381,0.0,0.0,18133.333333333332
40536,2,9.0,3,37000,73.0,10366.666666666666,1370.8333333333333,6580.0,36283.333333333336
40537,2,3.0,4,34000,49.0,19340.0,2456.5333333333333,27833.333333333336,48350.0
40538,1,3.0,5,17000,0.0,0.0,0.0,0.0,0.0
40539,2,3.0,4,118000,87.0,53784.0,0.0,0.0,224100.0
40540,2,9.0,4,81000,0.0,0.0,0.0,0.0,0.0
40541,1,9.0,5,37000,0.0,0.0,17500.0,70000.0,0.0
40542,2,3.0,4,53000,101.0,7188.0,1275.0,1275.0,29950.0
40543,1,3.0,5,61000,5.0,3000.0,1128.5714285714287,2633.3333333333335,3000.0
40544,2,3.0,6,19000,118.0,74796.0,3288.333333333333,14008.333333333334,311650.0
40545,2,1.0,4,22000,7.0,4050.0,2625.0,10500.0,6075.0
40546,2,9.0,5,12000,76.0,9012.5,0.0,0.0,36050.0
40547,1,3.0,5,219000,32.0,17975.0,4650.0,9300.0,47933.333333333336
40548,2,9.0,4,42000,160.0,12816.0,384.30232558139534,11016.666666666666,53400.0
40549,2,9.0,3,33000,89.0,5613.636363636364,3340.0,3340.0,20583.333333333332
40550,2,4.0,4,261000,80.0,99689.47368421053,4542.857142857143,10600.0,315683.3333333333
40551,1,3.0,4,47000,8.0,8550.0,3418.181818181818,18800.0,10260.0
40552,2,9.0,4,95000,23.0,18507.69230769231,1186.046511627907,10200.0,40100.0
40553,1,9.0,4,29000,57.0,12604.545454545454,7750.0,31000.0,46216.666666666664
40554,2,3.0,3,19000,93.0,11356.521739130434,3438.888888888889,12380.0,43533.333333333336
40555,2,3.0,4,18000,13.0,1520.0,0.0,0.0,3040.0
40556,1,13.0,4,19000,19.0,3600.0,2440.0,2440.0,6000.0
40557,1,9.0,3,39000,121.0,3552.1739130434785,1650.0,3300.0,13616.666666666666
40558,2,3.0,4,29000,138.0,29156.0,3420.0,5700.0,121483.33333333333
40559,2,9.0,3,16000,34.0,2084.2105263157896,9000.0,9000.0,6600.0
40560,1,9.0,3,23000,39.0,4452.941176470587,7500.0,7500.0,12616.666666666666
40561,1,3.0,4,30000,0.0,0.0,2500.0,5000.0,0.0
40562,2,9.0,4,43000,140.0,14872.0,1060.0,2650.0,61966.666666666664
40563,2,3.0,3,72000,117.0,39804.0,1639.5348837209306,11750.0,165850.0
40564,1,3.0,3,40000,104.0,22000.0,1931.6290726817042,16483.333333333332,88000.0
40565,1,9.0,3,105000,55.0,13835.0,0.0,0.0,46116.666666666664
40566,2,7.0,5,47000,163.0,32444.0,1017.5,6783.333333333333,135183.33333333334
40567,2,9.0,4,16000,92.0,6205.263157894738,1666.666666666667,2500.0,19650.0
40568,2,3.0,4,13000,0.0,0.0,6250.0,12500.0,0.0
40569,2,9.0,3,29000,31.0,3850.0,1734.2857142857142,11791.666666666668,10266.666666666666
40570,2,9.0,4,14000,0.0,0.0,8000.0,8000.0,0.0
40571,2,3.0,3,25000,82.0,9700.0,0.0,0.0,38800.0
40572,1,9.0,5,15000,0.0,0.0,583.3333333333334,700.0,0.0
40573,2,3.0,3,11000,0.0,0.0,8000.0,8000.0,0.0
40574,1,9.0,4,41000,179.0,18195.83333333333,3504.347826086957,43733.333333333336,72783.33333333333
40575,1,3.0,3,15000,0.0,0.0,5500.0,5500.0,0.0
40576,2,3.0,3,29000,67.0,5333.333333333333,1160.0,10533.333333333334,18666.666666666668
40577,2,3.0,3,15000,95.0,8094.736842105262,0.0,0.0,30760.0
40578,1,6.0,3,14000,7.0,600.0,720.0,3000.0,750.0
40579,1,3.0,5,23000,53.0,4988.235294117647,1215.5555555555557,4275.0,14133.333333333334
40580,2,9.0,4,193000,139.0,44132.0,2623.333333333333,19675.0,183883.33333333334
40581,1,3.0,5,112000,11.0,15933.333333333336,919.3396226415094,32483.333333333332,31866.666666666668
40582,2,9.0,3,38000,65.0,12100.0,1400.0,12600.0,44366.666666666664
40583,2,3.0,4,15000,23.0,800.0,0.0,0.0,2000.0
40584,2,3.0,4,49000,59.0,47120.0,1121.6216216216214,13833.333333333334,157066.66666666666
40585,1,9.0,4,25000,0.0,0.0,6500.0,25500.0,0.0
40586,2,3.0,3,43000,171.0,17048.0,0.0,0.0,71033.33333333333
40587,2,3.0,3,27000,54.0,4519.047619047619,1053.8461538461538,4566.666666666667,15816.666666666666
40588,2,9.0,4,38000,15.0,17100.0,3678.571428571429,17166.666666666668,39900.0
40589,2,4.0,4,140000,174.0,283554.16666666674,4515.384615384615,46960.0,1134216.6666666667
40590,1,9.0,4,31000,0.0,0.0,0.0,0.0,0.0
40591,2,3.0,4,175000,0.0,0.0,20342.85714285714,28480.0,0.0
40592,1,9.0,5,21000,26.0,5546.666666666668,1057.142857142857,3700.0,13866.666666666666
40593,1,3.0,4,40000,0.0,0.0,714.1025641025641,18566.666666666668,0.0
