id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex,cc_month_mean,kp_month_mean,overall
48722,1,9.0,4,47000,285.0,548700.0,42300.0,7050.0,91450.0,591000.0
48723,2,3.0,5,58000,0.0,0.0,230000.0,66441.66666666666,0.0,230000.0
48724,2,9.0,3,19000,88.0,85300.0,12500.0,3125.0,14216.666666666664,97800.0
48725,2,9.0,3,27000,0.0,0.0,35800.0,5966.666666666668,0.0,35800.0
48726,2,9.0,5,155000,91.0,802200.0,25000.0,5000.0,133700.0,827200.0
48727,2,3.0,3,16000,49.0,65000.0,51800.0,10360.0,10833.333333333334,116800.0
48728,2,3.0,4,35000,59.0,165600.0,1700.0,1700.0,27600.0,167300.0
48729,1,9.0,4,36000,39.0,171900.0,47000.0,15000.0,28650.0,218900.0
48730,2,3.0,4,44000,32.0,173100.0,26800.0,4466.666666666667,28850.0,199900.0
48731,2,3.0,4,26000,91.0,654700.0,5700.0,1900.0,109116.66666666669,660400.0
48732,2,3.0,3,117000,0.0,0.0,0.0,0.0,0.0,0.0
48733,2,9.0,4,19000,0.0,0.0,15000.0,15000.0,0.0,15000.0
48734,2,3.0,4,62000,69.0,288300.0,36300.0,6050.0,48050.0,324600.0
48735,2,9.0,3,20000,137.0,285500.0,48700.0,9740.0,47583.33333333334,334200.0
48736,1,3.0,6,17000,35.0,60100.0,57000.0,11400.0,12020.0,117100.0
48737,2,9.0,3,15000,0.0,0.0,61000.0,10166.666666666666,0.0,61000.0
48738,2,9.0,5,36000,45.0,407700.0,149100.0,24850.0,67950.0,556800.0
48739,1,9.0,3,23000,59.0,219000.0,25800.0,5573.333333333332,36500.0,244800.0
48740,1,9.0,3,43000,0.0,0.0,8700.0,2900.0,0.0,8700.0
48741,2,3.0,3,31000,82.0,275700.0,67900.0,11316.666666666664,45950.0,343600.0
48742,2,9.0,4,22000,105.0,951600.0,0.0,0.0,158600.0,951600.0
48743,2,9.0,5,64000,25.0,164800.0,91100.0,15183.333333333336,27466.66666666667,255900.0
48744,2,9.0,3,51000,25.0,70700.0,52800.0,8800.0,11783.333333333336,123500.0
48745,1,3.0,6,28000,0.0,0.0,5200.0,2600.0,0.0,5200.0
48746,2,3.0,3,21000,19.0,24900.0,35500.0,8875.0,24900.0,60400.0
48747,2,3.0,4,67000,51.0,359600.0,0.0,0.0,59933.33333333334,359600.0
48748,2,3.0,3,34000,9.0,18100.0,11000.0,5500.0,4525.0,29100.0
48749,1,3.0,4,149000,0.0,0.0,0.0,0.0,0.0,0.0
48750,1,1.0,2,14000,0.0,0.0,0.0,0.0,0.0,0.0
48751,2,9.0,4,22000,78.0,132100.0,0.0,0.0,22016.66666666667,132100.0
48752,1,9.0,3,117000,0.0,0.0,37900.0,12633.333333333336,0.0,37900.0
48753,2,3.0,3,20000,63.0,108600.0,0.0,0.0,18100.0,108600.0
48754,2,3.0,3,29000,85.0,203200.0,3600.0,1200.0,33866.666666666664,206800.0
48755,2,3.0,4,23000,17.0,82300.0,47700.0,7950.0,13716.666666666664,130000.0
48756,2,9.0,5,53000,119.0,1102900.0,12800.0,6400.0,183816.66666666663,1115700.0
48757,2,3.0,3,32000,83.0,951100.0,93400.0,15566.666666666664,158516.66666666663,1044500.0
48758,1,3.0,4,99000,23.0,158300.0,102900.0,17150.0,31660.0,261200.0
48759,1,13.0,5,41000,78.0,542700.0,0.0,0.0,90450.0,542700.0
48760,2,9.0,3,36000,73.0,216700.0,30000.0,10000.0,36116.66666666666,246700.0
48761,1,9.0,3,24000,134.0,757100.0,0.0,0.0,126183.33333333331,757100.0
48762,2,9.0,5,19000,34.0,221100.0,17000.0,17000.0,36850.0,238100.0
48763,1,3.0,4,68000,40.0,2266800.0,709500.0,118250.0,377800.0,2976300.0
48764,1,3.0,5,39000,27.0,95000.0,0.0,0.0,15833.333333333336,95000.0
48765,2,4.0,4,20000,420.0,13696900.0,495300.0,99060.0,2282816.666666666,14192200.0
48766,2,9.0,5,42000,29.0,124700.0,60300.0,10050.0,41566.66666666666,185000.0
48767,1,3.0,3,15000,28.0,33300.0,16500.0,4125.0,5550.0,49800.0
48768,2,9.0,4,26000,198.0,2583800.0,53800.0,8966.666666666666,430633.33333333326,2637600.0
48769,2,3.0,4,10000,43.0,441400.0,4000.0,4000.0,73566.66666666669,445400.0
48770,1,9.0,3,28000,24.0,62200.0,32500.0,5416.666666666667,10366.666666666666,94700.0
48771,2,3.0,4,55000,0.0,0.0,11800.0,1966.666666666667,0.0,11800.0
48772,2,9.0,4,35000,0.0,0.0,0.0,0.0,0.0,0.0
48773,1,9.0,4,48000,72.0,717800.0,0.0,0.0,119633.33333333331,717800.0
48774,2,4.0,6,100000,112.0,10707500.0,30800.0,8975.0,1784583.333333333,10738300.0
48775,1,9.0,4,41000,3.0,1400.0,12100.0,2016.666666666667,1400.0,13500.0
48776,2,3.0,4,16000,0.0,0.0,30000.0,30000.0,0.0,30000.0
48777,1,9.0,3,33000,85.0,167900.0,0.0,0.0,27983.33333333333,167900.0
48778,1,1.0,3,18000,39.0,63800.0,25600.0,4266.666666666667,10633.333333333334,89400.0
48779,1,3.0,4,46000,0.0,0.0,0.0,0.0,0.0,0.0
48780,2,3.0,4,95000,25.0,264500.0,55600.0,11120.0,66125.0,320100.0
48781,2,9.0,4,37000,87.0,257100.0,20900.0,6966.666666666668,42850.0,278000.0
48782,2,3.0,3,25000,139.0,293400.0,19000.0,9500.0,48900.0,312400.0
48783,1,9.0,4,42000,21.0,97100.0,66300.0,11050.0,19420.0,163400.0
48784,1,9.0,4,50000,48.0,474500.0,12800.0,12800.0,79083.33333333331,487300.0
48785,1,9.0,5,20000,0.0,0.0,10000.0,10000.0,0.0,10000.0
48786,2,9.0,5,18000,0.0,0.0,5000.0,5000.0,0.0,5000.0
48787,1,3.0,3,174000,112.0,786300.0,130000.0,21666.666666666668,131050.0,916300.0
48788,2,9.0,4,68000,0.0,0.0,186600.0,43350.0,0.0,186600.0
48789,1,7.0,5,35000,191.0,1543200.0,74200.0,12366.666666666664,257200.0,1617400.0
48790,1,9.0,6,90000,33.0,545700.0,88400.0,22100.0,90950.0,634100.0
48791,2,9.0,5,17000,152.0,235700.0,27000.0,27000.0,39283.333333333336,262700.0
48792,1,9.0,3,48000,56.0,334500.0,0.0,0.0,55750.0,334500.0
48793,2,9.0,4,42000,0.0,0.0,75900.0,12650.0,0.0,75900.0
48794,2,9.0,4,122000,302.0,684500.0,21400.0,4280.0,114083.33333333331,705900.0
48795,1,3.0,5,27000,0.0,0.0,161800.0,40450.0,0.0,161800.0
48796,1,9.0,3,22000,11.0,96600.0,24300.0,4050.0,24150.0,120900.0
48797,2,3.0,4,19000,33.0,62200.0,0.0,0.0,10366.666666666666,62200.0
48798,1,3.0,3,17000,89.0,186400.0,67000.0,67000.0,31066.66666666667,253400.0
48799,1,3.0,3,27000,74.0,83300.0,0.0,0.0,13883.333333333336,83300.0
48800,1,9.0,4,25000,7.0,26000.0,27600.0,13800.0,13000.0,53600.0
48801,2,9.0,3,30000,134.0,344000.0,37800.0,6300.0,57333.33333333334,381800.0
48802,1,3.0,3,24000,31.0,25100.0,0.0,0.0,4183.333333333333,25100.0
48803,1,3.0,5,141000,0.0,0.0,217300.0,39943.33333333333,0.0,217300.0
48804,2,9.0,5,26000,90.0,1075000.0,38900.0,9725.0,179166.66666666663,1113900.0
48805,2,3.0,3,21000,32.0,28300.0,0.0,0.0,4716.666666666667,28300.0
48806,2,9.0,4,76000,44.0,224400.0,52400.0,30700.0,37400.0,276800.0
48807,1,3.0,4,57000,0.0,0.0,19900.0,3316.666666666666,0.0,19900.0
48808,2,9.0,3,73000,42.0,330800.0,155300.0,25883.33333333333,55133.33333333334,486100.0
48809,1,3.0,3,20000,75.0,206400.0,16000.0,3200.0,34400.0,222400.0
48810,1,2.0,3,26000,37.0,54500.0,0.0,0.0,9083.333333333334,54500.0
48811,2,3.0,3,19000,52.0,306400.0,24200.0,6050.0,51066.66666666666,330600.0
48812,2,3.0,3,40000,0.0,0.0,9100.0,3033.333333333333,0.0,9100.0
48813,2,9.0,4,15000,0.0,0.0,10000.0,10000.0,0.0,10000.0
48814,2,9.0,3,17000,55.0,74700.0,0.0,0.0,12450.0,74700.0
48815,1,9.0,5,24000,0.0,0.0,17400.0,3480.0,0.0,17400.0
48816,2,9.0,3,16000,0.0,0.0,78700.0,35083.333333333336,0.0,78700.0
48817,2,9.0,3,70000,95.0,247700.0,48700.0,9740.0,41283.333333333336,296400.0
48818,1,9.0,3,173000,37.0,611400.0,256000.0,42666.66666666666,101900.0,867400.0
48819,2,9.0,4,62000,82.0,788100.0,13800.0,2760.0,131350.0,801900.0
48820,2,9.0,3,15000,0.0,0.0,6000.0,6000.0,0.0,6000.0
48821,2,9.0,4,26000,88.0,207800.0,20700.0,6900.0,34633.333333333336,228500.0
48822,2,9.0,3,25000,60.0,47900.0,43200.0,7200.0,7983.333333333332,91100.0
48823,2,9.0,4,10000,98.0,537100.0,6000.0,6000.0,89516.66666666669,543100.0
48824,1,9.0,6,85000,0.0,0.0,118600.0,55400.0,0.0,118600.0
48825,1,9.0,3,23000,49.0,719400.0,123600.0,30900.0,119900.0,843000.0
48826,1,3.0,4,10000,18.0,11700.0,3500.0,3500.0,3900.0,15200.0
48827,2,3.0,4,89000,30.0,481000.0,109700.0,18283.33333333333,80166.66666666669,590700.0
48828,2,3.0,4,14000,1.0,1000.0,9000.0,9000.0,1000.0,10000.0
48829,1,9.0,3,53000,45.0,262400.0,65700.0,13140.0,43733.333333333336,328100.0
48830,1,13.0,5,31000,5.0,800.0,0.0,0.0,400.0,800.0
48831,2,9.0,4,13000,156.0,332800.0,0.0,0.0,55466.66666666666,332800.0
48832,2,3.0,5,109000,0.0,0.0,173800.0,28966.66666666667,0.0,173800.0
48833,1,4.0,6,36000,265.0,1660800.0,7700.0,3850.0,276800.0,1668500.0
48834,2,9.0,3,22000,56.0,206700.0,22700.0,3783.333333333334,34450.0,229400.0
48835,2,3.0,3,34000,0.0,0.0,50200.0,8366.666666666666,0.0,50200.0
48836,1,3.0,3,62000,43.0,273100.0,35900.0,5983.333333333332,45516.66666666666,309000.0
48837,2,9.0,3,18000,22.0,81600.0,5200.0,1300.0,20400.0,86800.0
48838,1,3.0,4,19000,16.0,55300.0,0.0,0.0,9216.666666666666,55300.0
48839,2,13.0,4,17000,20.0,37400.0,4000.0,1333.3333333333333,6233.333333333332,41400.0
48840,2,9.0,3,20000,56.0,53900.0,0.0,0.0,8983.333333333334,53900.0
48841,2,3.0,3,34000,28.0,79000.0,13600.0,6800.0,15800.0,92600.0
48842,1,3.0,3,22000,23.0,35500.0,1000.0,1000.0,5916.666666666668,36500.0
48843,2,9.0,6,108000,14.0,23200.0,92500.0,15416.666666666664,3866.666666666666,115700.0
48844,2,3.0,3,37000,137.0,179200.0,0.0,0.0,29866.66666666667,179200.0
48845,1,9.0,3,36000,30.0,94900.0,6900.0,6900.0,18980.0,101800.0
48846,1,3.0,4,12000,51.0,346900.0,158900.0,34316.66666666667,57816.66666666666,505800.0
48847,1,9.0,4,44000,46.0,353200.0,16400.0,2733.333333333333,58866.66666666666,369600.0
48848,2,3.0,4,38000,0.0,0.0,0.0,0.0,0.0,0.0
48849,2,3.0,3,18000,12.0,25800.0,38500.0,6416.666666666668,12900.0,64300.0
48850,1,4.0,6,95000,7.0,101500.0,1500.0,300.0,33833.333333333336,103000.0
48851,2,3.0,4,45000,154.0,233900.0,0.0,0.0,38983.333333333336,233900.0
48852,1,3.0,3,22000,14.0,21600.0,12000.0,6000.0,4320.0,33600.0
48853,2,9.0,4,22000,46.0,152100.0,0.0,0.0,25350.0,152100.0
48854,1,3.0,4,71000,0.0,0.0,2400.0,2400.0,0.0,2400.0
48855,2,3.0,4,24000,41.0,148900.0,52500.0,8750.0,24816.66666666667,201400.0
48856,2,9.0,2,15000,73.0,89100.0,5400.0,2700.0,14850.0,94500.0
48857,1,3.0,3,57000,82.0,382800.0,18000.0,3600.0,63800.0,400800.0
48858,2,3.0,4,10000,227.0,1408600.0,193600.0,32266.66666666667,234766.66666666663,1602200.0
48859,1,9.0,3,27000,0.0,0.0,3300.0,3300.0,0.0,3300.0
48860,2,3.0,3,136000,86.0,314400.0,96800.0,16133.333333333336,52400.0,411200.0
48861,2,3.0,4,53000,62.0,214300.0,35600.0,5933.333333333332,35716.666666666664,249900.0
48862,1,9.0,4,43000,27.0,124300.0,0.0,0.0,20716.666666666668,124300.0
48863,2,3.0,3,120000,44.0,1179600.0,50100.0,16700.0,196600.0,1229700.0
48864,2,1.0,3,95000,20.0,1142200.0,0.0,0.0,190366.66666666663,1142200.0
48865,1,3.0,3,76000,64.0,225100.0,0.0,0.0,37516.66666666666,225100.0
48866,1,3.0,4,45000,0.0,0.0,0.0,0.0,0.0,0.0
48867,2,1.0,5,40000,25.0,136800.0,37800.0,15266.666666666668,27360.0,174600.0
48868,1,9.0,3,41000,85.0,368600.0,0.0,0.0,61433.33333333334,368600.0
48869,2,3.0,3,24000,111.0,139300.0,10700.0,10700.0,23216.66666666667,150000.0
48870,2,3.0,3,18000,29.0,55900.0,12900.0,6450.0,11180.0,68800.0
48871,1,9.0,4,31000,0.0,0.0,17600.0,4400.0,0.0,17600.0
48872,1,9.0,3,21000,17.0,32600.0,23500.0,4016.666666666666,5433.333333333333,56100.0
48873,2,9.0,4,24000,27.0,22100.0,0.0,0.0,3683.333333333334,22100.0
48874,2,3.0,5,34000,9.0,117800.0,2300.0,2300.0,29450.0,120100.0
48875,2,3.0,4,12000,0.0,0.0,10500.0,3500.0,0.0,10500.0
48876,1,9.0,3,239000,112.0,1046800.0,101300.0,20260.0,174466.66666666663,1148100.0
48877,2,9.0,3,24000,155.0,357400.0,24300.0,6075.0,59566.66666666666,381700.0
48878,2,3.0,3,368000,81.0,951600.0,26500.0,26500.0,158600.0,978100.0
48879,1,9.0,5,51000,0.0,0.0,0.0,0.0,0.0,0.0
48880,1,9.0,3,32000,62.0,147100.0,21400.0,4280.0,24516.66666666667,168500.0
48881,1,9.0,3,21000,62.0,104800.0,14300.0,3575.0,17466.666666666668,119100.0
48882,2,3.0,5,37000,205.0,649500.0,60500.0,12100.0,108250.0,710000.0
48883,2,3.0,3,65000,90.0,557700.0,22900.0,4325.0,92950.0,580600.0
48884,1,3.0,4,366000,62.0,1199600.0,43600.0,7266.666666666668,199933.3333333333,1243200.0
48885,1,9.0,5,81000,51.0,202100.0,110100.0,18350.0,33683.333333333336,312200.0
48886,2,1.0,3,25000,54.0,68400.0,11600.0,3866.666666666666,11400.0,80000.0
48887,1,3.0,4,20000,0.0,0.0,11500.0,2875.0,0.0,11500.0
48888,1,3.0,4,21000,19.0,14600.0,0.0,0.0,2433.333333333333,14600.0
48889,1,9.0,4,25000,60.0,175700.0,4100.0,820.0,29283.33333333333,179800.0
48890,1,3.0,4,42000,41.0,385100.0,74500.0,12416.666666666664,64183.33333333334,459600.0
48891,1,13.0,4,28000,0.0,0.0,5700.0,1425.0,0.0,5700.0
48892,2,9.0,4,29000,17.0,35600.0,9700.0,2425.0,7120.0,45300.0
48893,2,1.0,4,36000,0.0,0.0,3300.0,1100.0,0.0,3300.0
48894,2,9.0,3,31000,206.0,394700.0,20000.0,4000.0,65783.33333333331,414700.0
48895,2,3.0,3,58000,52.0,290700.0,4800.0,2400.0,48450.0,295500.0
48896,2,3.0,4,36000,71.0,132000.0,20600.0,5293.333333333334,22000.0,152600.0
48897,2,9.0,4,19000,0.0,0.0,24800.0,4960.0,0.0,24800.0
48898,1,9.0,5,15000,0.0,0.0,4900.0,1225.0,0.0,4900.0
48899,2,3.0,3,45000,30.0,75400.0,56400.0,9400.0,12566.666666666664,131800.0
48900,2,3.0,3,13000,139.0,289200.0,0.0,0.0,48200.0,289200.0
48901,2,3.0,5,12000,0.0,0.0,13000.0,13000.0,0.0,13000.0
48902,1,3.0,4,88000,0.0,0.0,83500.0,13916.666666666664,0.0,83500.0
48903,2,3.0,3,28000,123.0,712500.0,0.0,0.0,118750.0,712500.0
48904,2,3.0,4,47000,0.0,0.0,136300.0,27116.66666666667,0.0,136300.0
48905,2,3.0,3,13000,0.0,0.0,6000.0,6000.0,0.0,6000.0
48906,1,9.0,3,21000,7.0,9700.0,0.0,0.0,3233.333333333333,9700.0
48907,2,3.0,3,23000,46.0,94200.0,16000.0,4000.0,15700.0,110200.0
48908,1,9.0,4,50000,16.0,199400.0,104200.0,17366.666666666668,33233.333333333336,303600.0
48909,2,9.0,4,37000,63.0,96500.0,2100.0,1050.0,16083.333333333336,98600.0
48910,1,3.0,4,48000,21.0,222400.0,64800.0,10800.0,37066.66666666666,287200.0
48911,1,3.0,3,14000,0.0,0.0,0.0,0.0,0.0,0.0
48912,2,3.0,4,28000,326.0,219200.0,29600.0,4933.333333333333,36533.333333333336,248800.0
48913,2,9.0,4,34000,81.0,140800.0,0.0,0.0,35200.0,140800.0
48914,1,9.0,4,28000,72.0,518900.0,8300.0,8300.0,86483.33333333331,527200.0
48915,1,9.0,5,36000,51.0,92700.0,0.0,0.0,15450.0,92700.0
48916,2,9.0,4,49000,57.0,209400.0,0.0,0.0,34900.0,209400.0
48917,1,9.0,3,68000,75.0,646100.0,147700.0,24616.66666666667,107683.33333333331,793800.0
48918,1,9.0,3,29000,26.0,38800.0,34300.0,5716.666666666668,6466.666666666668,73100.0
48919,1,9.0,5,23000,0.0,0.0,0.0,0.0,0.0,0.0
48920,1,3.0,3,25000,77.0,117400.0,52800.0,9293.333333333332,19566.666666666668,170200.0
48921,2,3.0,4,24000,14.0,31500.0,0.0,0.0,15750.0,31500.0
48922,1,3.0,4,35000,34.0,118400.0,53000.0,19666.666666666668,19733.33333333333,171400.0
48923,1,9.0,3,38000,35.0,262000.0,31700.0,5283.333333333333,43666.66666666666,293700.0
48924,2,9.0,3,36000,57.0,209500.0,500.0,500.0,34916.666666666664,210000.0
48925,2,3.0,4,204000,99.0,1089600.0,883100.0,147183.33333333337,181600.0,1972700.0
48926,2,3.0,3,37000,126.0,456500.0,5300.0,1220.0,76083.33333333331,461800.0
48927,2,3.0,3,12000,44.0,1064700.0,0.0,0.0,177450.0,1064700.0
48928,2,9.0,4,44000,67.0,577800.0,0.0,0.0,96300.0,577800.0
48929,2,3.0,4,27000,0.0,0.0,1000.0,1000.0,0.0,1000.0
48930,1,9.0,4,110000,5.0,126200.0,98500.0,16416.666666666668,42066.66666666666,224700.0
48931,1,3.0,5,29000,45.0,84600.0,12300.0,12300.0,14100.0,96900.0
48932,1,3.0,4,41000,60.0,180300.0,39200.0,6533.333333333332,30050.0,219500.0
48933,2,3.0,3,38000,42.0,140400.0,0.0,0.0,23400.0,140400.0
48934,2,3.0,3,30000,129.0,193800.0,2000.0,2000.0,32300.0,195800.0
48935,2,1.0,5,47000,6.0,174400.0,107400.0,21480.0,43600.0,281800.0
48936,1,9.0,4,30000,0.0,0.0,0.0,0.0,0.0,0.0
48937,1,1.0,5,83000,14.0,281000.0,0.0,0.0,56200.0,281000.0
48938,1,3.0,3,30000,0.0,0.0,11700.0,11700.0,0.0,11700.0
48939,1,3.0,4,44000,39.0,107200.0,30300.0,7575.0,17866.666666666668,137500.0
48940,1,9.0,4,20000,30.0,50000.0,5700.0,1140.0,12500.0,55700.0
48941,1,12.0,3,25000,47.0,164100.0,0.0,0.0,27350.0,164100.0
48942,1,9.0,3,32000,140.0,382600.0,0.0,0.0,63766.66666666666,382600.0
48943,1,3.0,4,12000,111.0,524100.0,21900.0,3650.0,87350.0,546000.0
48944,2,3.0,3,10000,0.0,0.0,7000.0,7000.0,0.0,7000.0
48945,1,9.0,4,28000,21.0,675300.0,0.0,0.0,112550.0,675300.0
48946,1,3.0,5,17000,17.0,14100.0,8600.0,4300.0,2350.0,22700.0
48947,1,9.0,4,23000,37.0,60800.0,39000.0,9750.0,10133.333333333334,99800.0
48948,2,9.0,3,19000,218.0,431200.0,16500.0,2750.0,71866.66666666669,447700.0
48949,2,1.0,3,15000,10.0,10800.0,0.0,0.0,2700.0,10800.0
48950,2,3.0,3,32000,47.0,276900.0,118800.0,19800.0,46150.0,395700.0
48951,1,9.0,4,19000,0.0,0.0,22800.0,4560.0,0.0,22800.0
48952,1,3.0,4,75000,0.0,0.0,555200.0,92533.33333333331,0.0,555200.0
48953,2,3.0,3,17000,48.0,88900.0,21800.0,10900.0,14816.666666666664,110700.0
48954,2,3.0,5,413000,14.0,106300.0,359500.0,63350.0,35433.333333333336,465800.0
48955,2,3.0,4,27000,0.0,0.0,37200.0,7440.0,0.0,37200.0
48956,1,9.0,4,109000,146.0,1647500.0,167000.0,27833.333333333336,274583.33333333326,1814500.0
48957,1,4.0,6,40000,0.0,0.0,101500.0,16916.666666666668,0.0,101500.0
48958,1,9.0,4,181000,37.0,611000.0,208800.0,34800.0,101833.33333333331,819800.0
48959,2,3.0,5,30000,65.0,316500.0,25000.0,6250.0,52750.0,341500.0
48960,1,9.0,3,21000,88.0,802000.0,67600.0,11266.666666666664,133666.66666666663,869600.0
48961,2,3.0,4,74000,40.0,132600.0,0.0,0.0,22100.0,132600.0
48962,2,3.0,4,52000,0.0,0.0,50600.0,8433.333333333334,0.0,50600.0
48963,2,3.0,3,32000,80.0,158400.0,4700.0,783.3333333333335,26400.0,163100.0
48964,1,9.0,4,41000,94.0,389300.0,153500.0,30700.0,64883.33333333334,542800.0
48965,1,9.0,5,20000,21.0,176400.0,5600.0,1120.0,29400.0,182000.0
48966,2,3.0,3,11000,43.0,119500.0,5600.0,1866.666666666667,19916.666666666668,125100.0
48967,2,9.0,3,53000,202.0,406700.0,57200.0,9533.333333333334,67783.33333333331,463900.0
48968,1,9.0,3,32000,0.0,0.0,14100.0,7050.0,0.0,14100.0
48969,2,9.0,3,115000,0.0,0.0,0.0,0.0,0.0,0.0
48970,2,9.0,3,15000,17.0,15300.0,7000.0,7000.0,5100.0,22300.0
48971,2,3.0,3,26000,72.0,114400.0,12000.0,12000.0,19066.666666666668,126400.0
48972,1,9.0,3,26000,25.0,94700.0,0.0,0.0,15783.333333333336,94700.0
48973,1,3.0,4,105000,76.0,1638600.0,292700.0,48783.33333333334,273100.0,1931300.0
48974,1,9.0,4,25000,85.0,75900.0,0.0,0.0,12650.0,75900.0
48975,1,3.0,4,28000,323.0,391600.0,10000.0,10000.0,65266.66666666666,401600.0
48976,2,9.0,3,27000,57.0,187200.0,42600.0,8520.0,31200.0,229800.0
48977,1,2.0,5,18000,0.0,0.0,23100.0,5116.666666666666,0.0,23100.0
48978,1,3.0,4,17000,2.0,1600.0,5500.0,5500.0,1600.0,7100.0
48979,2,9.0,4,93000,553.0,3561100.0,304900.0,50816.66666666666,593516.6666666665,3866000.0
48980,2,9.0,3,22000,0.0,0.0,0.0,0.0,0.0,0.0
48981,1,3.0,4,32000,5.0,6500.0,4000.0,4000.0,3250.0,10500.0
48982,1,3.0,4,17000,0.0,0.0,0.0,0.0,0.0,0.0
48983,1,9.0,3,357000,67.0,695900.0,4300.0,860.0,115983.33333333331,700200.0
48984,2,13.0,2,24000,120.0,236400.0,200200.0,33366.666666666664,39400.0,436600.0
48985,2,3.0,3,36000,0.0,0.0,20500.0,3416.666666666666,0.0,20500.0
48986,1,3.0,3,26000,26.0,98400.0,30000.0,5000.0,16400.0,128400.0
48987,2,4.0,4,81000,98.0,2096900.0,742800.0,123800.0,349483.33333333326,2839700.0
48988,1,3.0,3,55000,12.0,41700.0,0.0,0.0,8340.0,41700.0
48989,1,3.0,4,49000,0.0,0.0,0.0,0.0,0.0,0.0
48990,2,2.0,4,72000,0.0,0.0,213800.0,35633.333333333336,0.0,213800.0
48991,1,7.0,5,121000,0.0,0.0,356200.0,59366.66666666668,0.0,356200.0
48992,2,1.0,3,32000,26.0,468500.0,181300.0,30216.66666666667,78083.33333333331,649800.0
48993,2,3.0,4,19000,0.0,0.0,0.0,0.0,0.0,0.0
48994,2,9.0,3,24000,76.0,93600.0,20900.0,4180.0,15600.0,114500.0
48995,2,3.0,3,73000,24.0,362100.0,0.0,0.0,181050.0,362100.0
48996,1,3.0,5,25000,0.0,0.0,5900.0,2950.0,0.0,5900.0
48997,1,9.0,3,27000,13.0,21300.0,6800.0,2266.6666666666665,4260.0,28100.0
48998,2,3.0,6,84000,39.0,465000.0,202700.0,33783.333333333336,77500.0,667700.0
48999,2,3.0,3,22000,78.0,178600.0,16000.0,2666.6666666666665,29766.66666666667,194600.0
49000,1,9.0,4,40000,68.0,97900.0,6600.0,1100.0,16316.666666666664,104500.0
49001,2,3.0,4,23000,6.0,23900.0,50700.0,8450.0,11950.0,74600.0
49002,2,1.0,5,26000,0.0,0.0,30000.0,10000.0,0.0,30000.0
49003,2,9.0,5,26000,68.0,384100.0,26800.0,6700.0,64016.66666666666,410900.0
49004,1,3.0,4,53000,36.0,115800.0,25500.0,6375.0,19300.0,141300.0
49005,1,9.0,3,28000,0.0,0.0,18700.0,4675.0,0.0,18700.0
49006,2,9.0,4,15000,27.0,201000.0,0.0,0.0,33500.0,201000.0
49007,1,9.0,6,17000,0.0,0.0,7000.0,3500.0,0.0,7000.0
49008,2,3.0,5,20000,61.0,66200.0,5500.0,1833.333333333333,11033.333333333336,71700.0
49009,2,9.0,4,46000,57.0,201200.0,29000.0,7250.0,33533.333333333336,230200.0
49010,1,9.0,3,133000,0.0,0.0,11500.0,3833.333333333334,0.0,11500.0
49011,1,7.0,5,80000,140.0,2696200.0,76700.0,12783.333333333336,449366.66666666674,2772900.0
49012,1,9.0,4,41000,0.0,0.0,122700.0,20450.0,0.0,122700.0
49013,2,3.0,4,15000,25.0,339700.0,38500.0,6416.666666666668,56616.66666666666,378200.0
49014,1,9.0,4,34000,0.0,0.0,0.0,0.0,0.0,0.0
49015,2,3.0,3,13000,4.0,5000.0,8000.0,8000.0,2500.0,13000.0
49016,1,9.0,3,38000,38.0,53400.0,6000.0,2000.0,8900.0,59400.0
49017,2,3.0,4,33000,196.0,656000.0,0.0,0.0,109333.33333333331,656000.0
49018,1,9.0,6,105000,0.0,0.0,24300.0,6075.0,0.0,24300.0
49019,2,9.0,3,65000,0.0,0.0,60200.0,10033.333333333334,0.0,60200.0
49020,1,3.0,3,52000,37.0,230900.0,34100.0,5683.333333333332,38483.333333333336,265000.0
49021,1,3.0,4,14000,76.0,770900.0,0.0,0.0,128483.33333333331,770900.0
49022,2,9.0,5,11000,0.0,0.0,7000.0,7000.0,0.0,7000.0
49023,2,9.0,3,15000,0.0,0.0,18000.0,4500.0,0.0,18000.0
49024,2,3.0,5,66000,69.0,608700.0,204300.0,40860.0,152175.0,813000.0
49025,1,9.0,5,303000,21.0,4200.0,20900.0,3483.333333333333,1050.0,25100.0
49026,1,3.0,6,40000,0.0,0.0,34200.0,5983.333333333332,0.0,34200.0
49027,1,9.0,3,21000,53.0,139800.0,44000.0,7333.333333333332,23300.0,183800.0
49028,2,3.0,4,46000,156.0,699400.0,54400.0,17400.0,116566.66666666669,753800.0
49029,2,3.0,4,29000,80.0,168700.0,14500.0,2416.6666666666665,28116.66666666667,183200.0
49030,2,3.0,4,31000,23.0,83000.0,22200.0,4440.0,13833.333333333336,105200.0
49031,2,9.0,5,12000,0.0,0.0,32700.0,5450.0,0.0,32700.0
49032,1,9.0,4,41000,74.0,694900.0,78400.0,13066.666666666664,115816.66666666669,773300.0
49033,2,9.0,5,20000,85.0,274800.0,25000.0,8333.333333333334,45800.0,299800.0
49034,1,9.0,5,112000,68.0,1337500.0,123100.0,30775.0,222916.66666666663,1460600.0
49035,1,3.0,4,60000,100.0,643500.0,0.0,0.0,107250.0,643500.0
49036,2,9.0,4,11000,21.0,14500.0,51800.0,25900.0,2416.6666666666665,66300.0
