,id,gender,ocp_cd,age,income,cd+kp,kp_txn_count,kp_txn_amt,cd_ex
40569,40570,2,9.0,4,14000.0,8000.0,0.0,0.0,8000.0
40570,40571,2,3.0,3,25000.0,232800.0,82.0,232800.0,0.0
40571,40572,1,9.0,5,15000.0,3500.0,0.0,0.0,3500.0
40572,40573,2,3.0,3,11000.0,8000.0,0.0,0.0,8000.0
40573,40574,1,9.0,4,41000.0,564900.0,179.0,436700.0,128200.0
40574,40575,1,3.0,3,15000.0,5500.0,0.0,0.0,5500.0
40575,40576,2,3.0,3,29000.0,170400.0,67.0,112000.0,58400.0
40576,40577,2,3.0,3,15000.0,153800.0,95.0,153800.0,0.0
40577,40578,1,6.0,3,14000.0,21000.0,7.0,3000.0,18000.0
40578,40579,1,3.0,5,23000.0,99300.0,53.0,84800.0,14500.0
40579,40580,2,9.0,4,193000.0,1182000.0,139.0,1103300.0,78700.0
40580,40581,1,3.0,5,112000.0,290500.0,11.0,95600.0,194900.0
40581,40582,2,9.0,3,38000.0,341800.0,65.0,266200.0,75600.0
40582,40583,2,3.0,4,15000.0,12000.0,23.0,12000.0,0.0
40583,40584,2,3.0,4,49000.0,1025400.0,59.0,942400.0,83000.0
40584,40585,1,9.0,4,25000.0,43000.0,0.0,0.0,43000.0
40585,40586,2,3.0,3,43000.0,426200.0,171.0,426200.0,0.0
40586,40587,2,3.0,3,27000.0,122300.0,54.0,94900.0,27400.0
40587,40588,2,9.0,4,38000.0,222700.0,15.0,119700.0,103000.0
40588,40589,2,4.0,4,140000.0,7040100.0,174.0,6805300.0,234800.0
40589,40590,1,9.0,4,31000.0,0.0,0.0,0.0,0.0
40590,40591,2,3.0,4,175000.0,142400.0,0.0,0.0,142400.0
40591,40592,1,9.0,5,21000.0,98000.0,26.0,83200.0,14800.0
40592,40593,1,3.0,4,40000.0,111400.0,0.0,0.0,111400.0
40593,40594,2,9.0,4,18000.0,90500.0,133.0,74500.0,16000.0
40594,40595,2,3.0,4,41000.0,178300.0,43.0,136900.0,41400.0
40595,40596,2,3.0,4,26000.0,129700.0,37.0,105700.0,24000.0
40596,40597,1,3.0,3,54000.0,66700.0,0.0,0.0,66700.0
40597,40598,2,3.0,4,13000.0,5000.0,0.0,0.0,5000.0
40598,40599,1,9.0,4,143000.0,373100.0,0.0,0.0,373100.0
40599,40600,1,12.0,3,130000.0,33700.0,20.0,31700.0,2000.0
40600,40601,1,9.0,4,50000.0,141200.0,47.0,105500.0,35700.0
40601,40602,1,9.0,6,16000.0,12200.0,0.0,0.0,12200.0
40602,40603,1,4.0,3,20000.0,481500.0,72.0,481500.0,0.0
40603,40604,1,7.0,4,287000.0,982500.0,18.0,918000.0,64500.0
40604,40605,2,3.0,3,25000.0,29200.0,0.0,0.0,29200.0
40605,40606,2,3.0,5,43000.0,27600.0,0.0,0.0,27600.0
40606,40607,2,9.0,5,21000.0,267200.0,38.0,253500.0,13700.0
40607,40608,1,3.0,3,46000.0,378600.0,38.0,288600.0,90000.0
40608,40609,2,3.0,5,58000.0,193000.0,0.0,0.0,193000.0
40609,40610,2,9.0,5,28000.0,165900.0,26.0,144200.0,21700.0
40610,40611,2,3.0,3,17000.0,13300.0,5.0,7000.0,6300.0
40611,40612,2,3.0,4,75000.0,309000.0,30.0,309000.0,0.0
40612,40613,2,3.0,5,46000.0,412900.0,253.0,379600.0,33300.0
40613,40614,1,9.0,5,36000.0,95300.0,21.0,71500.0,23800.0
40614,40615,2,9.0,5,21000.0,21800.0,0.0,0.0,21800.0
40615,40616,2,3.0,3,24000.0,338200.0,86.0,331200.0,7000.0
40616,40617,2,9.0,3,39000.0,180700.0,240.0,177700.0,3000.0
40617,40618,2,4.0,4,144000.0,5815300.0,278.0,5815300.0,0.0
40618,40619,2,3.0,3,47000.0,848400.0,83.0,837900.0,10500.0
40619,40620,1,9.0,4,75000.0,0.0,0.0,0.0,0.0
40620,40621,1,9.0,5,22000.0,7500.0,0.0,0.0,7500.0
40621,40622,2,3.0,4,10000.0,5300.0,16.0,1800.0,3500.0
40622,40623,2,3.0,2,23000.0,165200.0,65.0,141200.0,24000.0
40623,40624,1,9.0,3,29000.0,164100.0,44.0,137000.0,27100.0
40624,40625,1,9.0,3,20000.0,1009200.0,92.0,876500.0,132700.0
40625,40626,1,3.0,3,84000.0,25700.0,0.0,0.0,25700.0
40626,40627,1,3.0,3,66000.0,351300.0,113.0,292100.0,59200.0
40627,40628,1,3.0,3,29000.0,326100.0,53.0,324800.0,1300.0
40628,40629,2,3.0,3,29000.0,178900.0,38.0,178900.0,0.0
40629,40630,2,9.0,3,29000.0,20000.0,0.0,0.0,20000.0
40630,40631,1,9.0,3,21000.0,183100.0,47.0,175500.0,7600.0
40631,40632,2,9.0,3,10000.0,9800.0,14.0,6300.0,3500.0
40632,40633,2,9.0,3,82000.0,548800.0,63.0,453700.0,95100.0
40633,40634,1,3.0,6,39000.0,220100.0,18.0,94300.0,125800.0
40634,40635,2,3.0,3,27000.0,168100.0,55.0,152200.0,15900.0
40635,40636,1,9.0,3,34000.0,156600.0,54.0,127300.0,29300.0
40636,40637,2,3.0,4,24000.0,48200.0,23.0,41600.0,6600.0
40637,40638,2,9.0,3,26000.0,30400.0,0.0,0.0,30400.0
40638,40639,1,9.0,5,10000.0,227000.0,35.0,219200.0,7800.0
40639,40640,1,9.0,4,12000.0,1979800.0,321.0,1960300.0,19500.0
40640,40641,2,9.0,4,68000.0,285800.0,21.0,157800.0,128000.0
40641,40642,2,3.0,3,23000.0,258500.0,43.0,192000.0,66500.0
40642,40643,1,3.0,4,18000.0,409000.0,93.0,220300.0,188700.0
40643,40644,2,3.0,4,29000.0,871700.0,224.0,871700.0,0.0
40644,40645,2,3.0,4,10000.0,154000.0,41.0,145600.0,8400.0
40645,40646,2,3.0,3,76000.0,1254500.0,93.0,1178200.0,76300.0
40646,40647,2,9.0,4,17000.0,8700.0,6.0,1700.0,7000.0
40647,40648,2,9.0,6,47000.0,26100.0,4.0,2100.0,24000.0
40648,40649,2,1.0,4,46000.0,135000.0,0.0,0.0,135000.0
40649,40650,2,1.0,4,13000.0,1605300.0,58.0,1402600.0,202700.0
40650,40651,2,3.0,3,16000.0,45900.0,15.0,45900.0,0.0
40651,40652,2,3.0,3,61000.0,474800.0,54.0,377500.0,97300.0
40652,40653,1,12.0,4,65000.0,575700.0,0.0,0.0,575700.0
40653,40654,1,1.0,3,37000.0,554700.0,48.0,554700.0,0.0
40654,40655,2,3.0,2,12000.0,79200.0,55.0,77200.0,2000.0
40655,40656,1,3.0,4,26000.0,201900.0,25.0,108600.0,93300.0
40656,40657,1,3.0,5,66000.0,282500.0,74.0,211100.0,71400.0
40657,40658,2,9.0,4,35000.0,285300.0,48.0,252200.0,33100.0
40658,40659,2,9.0,5,28000.0,56000.0,0.0,0.0,56000.0
40659,40660,2,3.0,4,24000.0,451900.0,95.0,451900.0,0.0
40660,40661,1,3.0,3,32000.0,123100.0,33.0,95700.0,27400.0
40661,40662,2,3.0,3,21000.0,79400.0,88.0,76600.0,2800.0
40662,40663,2,9.0,3,21000.0,37200.0,19.0,37200.0,0.0
40663,40664,1,4.0,6,49000.0,555000.0,0.0,0.0,555000.0
40664,40665,2,3.0,3,31000.0,416100.0,162.0,416100.0,0.0
40665,40666,2,9.0,3,107000.0,0.0,0.0,0.0,0.0
40666,40667,2,3.0,3,13000.0,44800.0,48.0,38800.0,6000.0
40667,40668,1,1.0,4,21000.0,98700.0,6.0,98700.0,0.0
40668,40669,1,9.0,4,34000.0,220900.0,44.0,186600.0,34300.0
40669,40670,2,3.0,3,15000.0,0.0,0.0,0.0,0.0
40670,40671,2,3.0,3,21000.0,662500.0,463.0,631500.0,31000.0
40671,40672,1,3.0,5,470000.0,180900.0,0.0,0.0,180900.0
40672,40673,1,3.0,3,119000.0,357000.0,49.0,217300.0,139700.0
40673,40674,1,3.0,6,359000.0,0.0,0.0,0.0,0.0
40674,40675,1,3.0,3,18000.0,2100.0,4.0,2100.0,0.0
40675,40676,2,3.0,4,58000.0,304100.0,50.0,244000.0,60100.0
40676,40677,1,3.0,5,174000.0,1171400.0,18.0,497800.0,673600.0
40677,40678,1,3.0,3,21000.0,3600.0,0.0,0.0,3600.0
40678,40679,2,9.0,4,14000.0,0.0,0.0,0.0,0.0
40679,40680,2,3.0,3,25000.0,79700.0,44.0,79700.0,0.0
40680,40681,2,9.0,4,57000.0,148200.0,27.0,148200.0,0.0
40681,40682,2,9.0,3,33000.0,96200.0,25.0,96200.0,0.0
40682,40683,1,9.0,3,116000.0,263300.0,52.0,263300.0,0.0
40683,40684,2,3.0,3,46000.0,526700.0,111.0,400000.0,126700.0
40684,40685,2,3.0,4,93000.0,499800.0,34.0,498400.0,1400.0
40685,40686,1,4.0,4,100000.0,1232900.0,71.0,1209300.0,23600.0
40686,40687,1,9.0,4,21000.0,57700.0,0.0,0.0,57700.0
40687,40688,1,3.0,3,31000.0,1216700.0,84.0,1144200.0,72500.0
40688,40689,2,3.0,6,102000.0,5181100.0,117.0,4906000.0,275100.0
40689,40690,2,9.0,3,35000.0,198400.0,47.0,120800.0,77600.0
40690,40691,2,7.0,3,31000.0,202000.0,47.0,165800.0,36200.0
40691,40692,2,9.0,4,40000.0,53700.0,21.0,53700.0,0.0
40692,40693,2,3.0,6,296000.0,266700.0,0.0,0.0,266700.0
40693,40694,1,9.0,3,30000.0,405900.0,64.0,323700.0,82200.0
40694,40695,1,3.0,3,91000.0,103400.0,106.0,99400.0,4000.0
40695,40696,1,3.0,4,33000.0,44300.0,0.0,0.0,44300.0
40696,40697,1,9.0,4,23000.0,194300.0,18.0,178700.0,15600.0
40697,40698,2,3.0,3,30000.0,106800.0,24.0,43700.0,63100.0
40698,40699,2,9.0,3,35000.0,31400.0,0.0,0.0,31400.0
40699,40700,1,9.0,5,19000.0,212000.0,4.0,179000.0,33000.0
40700,40701,1,3.0,3,26000.0,226500.0,33.0,139000.0,87500.0
40701,40702,2,9.0,3,35000.0,317600.0,99.0,293100.0,24500.0
40702,40703,1,12.0,5,348000.0,219800.0,0.0,0.0,219800.0
40703,40704,1,3.0,5,40000.0,0.0,0.0,0.0,0.0
40704,40705,1,9.0,3,29000.0,200300.0,64.0,154200.0,46100.0
40705,40706,1,9.0,3,123000.0,788200.0,218.0,747300.0,40900.0
40706,40707,2,9.0,3,24000.0,213200.0,100.0,150900.0,62300.0
40707,40708,2,3.0,4,36000.0,361700.0,57.0,301100.0,60600.0
40708,40709,1,3.0,3,189000.0,649300.0,82.0,622500.0,26800.0
40709,40710,2,3.0,4,24000.0,214400.0,99.0,210800.0,3600.0
40710,40711,1,13.0,5,279000.0,2091200.0,69.0,1728100.0,363100.0
40711,40712,1,9.0,4,12000.0,52300.0,21.0,22300.0,30000.0
40712,40713,2,9.0,5,21000.0,40100.0,0.0,0.0,40100.0
40713,40714,2,3.0,3,76000.0,0.0,0.0,0.0,0.0
40714,40715,1,3.0,6,427000.0,607500.0,57.0,548300.0,59200.0
40715,40716,1,3.0,3,10000.0,15000.0,31.0,9000.0,6000.0
40716,40717,2,3.0,4,160000.0,1054800.0,56.0,1032600.0,22200.0
40717,40718,1,13.0,5,110000.0,0.0,0.0,0.0,0.0
40718,40719,2,3.0,4,48000.0,229300.0,0.0,0.0,229300.0
40719,40720,1,1.0,4,16000.0,246100.0,61.0,246100.0,0.0
40720,40721,2,3.0,5,15000.0,0.0,0.0,0.0,0.0
40721,40722,2,9.0,4,31000.0,273400.0,41.0,256000.0,17400.0
40722,40723,2,3.0,4,12000.0,11200.0,6.0,4200.0,7000.0
40723,40724,1,3.0,3,40000.0,24300.0,2.0,18000.0,6300.0
40724,40725,1,9.0,5,62000.0,451900.0,39.0,353100.0,98800.0
40725,40726,2,3.0,3,79000.0,724200.0,59.0,724200.0,0.0
40726,40727,2,3.0,3,100000.0,588400.0,173.0,538700.0,49700.0
40727,40728,2,3.0,3,48000.0,322600.0,151.0,286500.0,36100.0
40728,40729,1,9.0,3,18000.0,156000.0,20.0,151100.0,4900.0
40729,40730,2,3.0,4,24000.0,546000.0,63.0,505200.0,40800.0
40730,40731,1,3.0,5,37000.0,113800.0,46.0,84000.0,29800.0
40731,40732,2,9.0,4,17000.0,692700.0,175.0,690300.0,2400.0
40732,40733,2,9.0,3,22000.0,428800.0,107.0,356900.0,71900.0
40733,40734,2,9.0,3,24000.0,120500.0,81.0,96400.0,24100.0
40734,40735,1,3.0,4,23000.0,275300.0,66.0,275300.0,0.0
40735,40736,2,5.0,6,18000.0,14000.0,6.0,14000.0,0.0
40736,40737,2,3.0,4,41000.0,233300.0,32.0,201300.0,32000.0
40737,40738,1,9.0,5,26000.0,9000.0,0.0,0.0,9000.0
40738,40739,2,3.0,4,16000.0,1100.0,5.0,1100.0,0.0
40739,40740,2,9.0,3,26000.0,301200.0,74.0,281800.0,19400.0
40740,40741,2,3.0,4,93000.0,246000.0,0.0,0.0,246000.0
40741,40742,2,3.0,3,36000.0,1641000.0,170.0,1599800.0,41200.0
40742,40743,1,3.0,3,15000.0,17100.0,21.0,17100.0,0.0
40743,40744,2,3.0,3,11000.0,7000.0,0.0,0.0,7000.0
40744,40745,1,9.0,4,59000.0,69900.0,11.0,69900.0,0.0
40745,40746,1,3.0,6,48000.0,3900.0,0.0,0.0,3900.0
40746,40747,2,9.0,4,21000.0,174400.0,107.0,168600.0,5800.0
40747,40748,1,9.0,3,31000.0,29400.0,38.0,29400.0,0.0
40748,40749,2,9.0,4,102000.0,278100.0,25.0,134300.0,143800.0
40749,40750,1,9.0,5,72000.0,713600.0,111.0,712200.0,1400.0
40750,40751,1,3.0,4,25000.0,5500.0,0.0,0.0,5500.0
40751,40752,1,3.0,5,158000.0,47300.0,0.0,0.0,47300.0
40752,40753,1,9.0,5,15000.0,7300.0,0.0,0.0,7300.0
40753,40754,1,7.0,4,63000.0,336500.0,66.0,327500.0,9000.0
40754,40755,2,3.0,6,52000.0,0.0,0.0,0.0,0.0
40755,40756,2,3.0,5,71000.0,27000.0,0.0,0.0,27000.0
40756,40757,1,3.0,4,124000.0,1610000.0,97.0,1580000.0,30000.0
40757,40758,2,3.0,3,24000.0,319700.0,78.0,258100.0,61600.0
40758,40759,2,4.0,4,132000.0,379900.0,32.0,287800.0,92100.0
40759,40760,2,3.0,4,118000.0,443200.0,21.0,360100.0,83100.0
40760,40761,1,3.0,6,19000.0,1657000.0,80.0,1366400.0,290600.0
40761,40762,2,3.0,3,21000.0,204500.0,68.0,184600.0,19900.0
40762,40763,1,3.0,3,23000.0,545700.0,182.0,535000.0,10700.0
40763,40764,1,9.0,4,23000.0,207100.0,117.0,170300.0,36800.0
40764,40765,1,3.0,4,258000.0,986400.0,40.0,807200.0,179200.0
40765,40766,1,9.0,5,51000.0,0.0,0.0,0.0,0.0
40766,40767,1,3.0,3,10000.0,260800.0,170.0,253800.0,7000.0
40767,40768,1,3.0,3,74000.0,340200.0,51.0,320900.0,19300.0
40768,40769,1,3.0,4,49000.0,673100.0,74.0,549200.0,123900.0
40769,40770,1,9.0,4,41000.0,157900.0,30.0,136800.0,21100.0
40770,40771,1,3.0,4,66000.0,620700.0,47.0,620700.0,0.0
40771,40772,1,3.0,4,89000.0,482000.0,46.0,439000.0,43000.0
40772,40773,2,3.0,4,50000.0,155800.0,26.0,89000.0,66800.0
40773,40774,1,9.0,5,13000.0,18200.0,0.0,0.0,18200.0
40774,40775,2,3.0,4,27000.0,119900.0,17.0,103500.0,16400.0
40775,40776,2,9.0,3,21000.0,87800.0,59.0,67600.0,20200.0
40776,40777,1,3.0,6,159000.0,491700.0,1.0,100000.0,391700.0
40777,40778,1,3.0,3,46000.0,194300.0,0.0,0.0,194300.0
40778,40779,2,9.0,3,26000.0,248400.0,35.0,239400.0,9000.0
40779,40780,1,9.0,3,43000.0,197600.0,40.0,157700.0,39900.0
40780,40781,1,4.0,3,50000.0,474700.0,17.0,451400.0,23300.0
40781,40782,2,9.0,5,20000.0,21800.0,0.0,0.0,21800.0
40782,40783,2,3.0,4,56000.0,188800.0,15.0,169500.0,19300.0
40783,40784,1,9.0,4,18000.0,10600.0,0.0,0.0,10600.0
40784,40785,1,3.0,3,17000.0,14000.0,22.0,3000.0,11000.0
40785,40786,2,3.0,3,120000.0,252800.0,102.0,218700.0,34100.0
40786,40787,2,3.0,4,177000.0,194700.0,0.0,0.0,194700.0
40787,40788,2,9.0,3,30000.0,245300.0,100.0,240500.0,4800.0
40788,40789,2,3.0,4,18000.0,296100.0,107.0,272100.0,24000.0
40789,40790,2,3.0,3,70000.0,767700.0,48.0,683200.0,84500.0
40790,40791,2,9.0,4,43000.0,15300.0,0.0,0.0,15300.0
40791,40792,2,3.0,4,28000.0,910000.0,94.0,795400.0,114600.0
40792,40793,2,3.0,6,39000.0,399600.0,72.0,289600.0,110000.0
40793,40794,2,9.0,3,22000.0,63800.0,0.0,0.0,63800.0
40794,40795,2,9.0,3,47000.0,533700.0,80.0,449500.0,84200.0
40795,40796,1,3.0,3,73000.0,997600.0,82.0,716400.0,281200.0
40796,40797,1,3.0,3,29000.0,218900.0,61.0,99600.0,119300.0
40797,40798,1,3.0,4,81000.0,581000.0,70.0,541400.0,39600.0
40798,40799,2,9.0,2,14000.0,73000.0,63.0,64600.0,8400.0
40799,40800,2,3.0,5,42000.0,43300.0,0.0,0.0,43300.0
40800,40801,2,9.0,4,18000.0,99900.0,98.0,89900.0,10000.0
40801,40802,2,3.0,4,48000.0,3882900.0,433.0,3409000.0,473900.0
40802,40803,1,3.0,3,91000.0,0.0,0.0,0.0,0.0
40803,40804,2,3.0,4,101000.0,480000.0,67.0,423600.0,56400.0
40804,40805,1,9.0,4,29000.0,151300.0,0.0,0.0,151300.0
40805,40806,1,9.0,3,18000.0,196300.0,139.0,189000.0,7300.0
40806,40807,1,9.0,3,17000.0,74900.0,0.0,0.0,74900.0
40807,40808,2,9.0,4,28000.0,427100.0,203.0,403100.0,24000.0
40808,40809,2,3.0,5,56000.0,1429400.0,90.0,1213200.0,216200.0
40809,40810,1,4.0,6,165000.0,0.0,0.0,0.0,0.0
40810,40811,1,3.0,3,23000.0,152000.0,50.0,139500.0,12500.0
40811,40812,2,3.0,4,128000.0,0.0,0.0,0.0,0.0
40812,40813,2,9.0,5,81000.0,445300.0,91.0,439500.0,5800.0
40813,40814,2,9.0,5,46000.0,479400.0,107.0,478200.0,1200.0
40814,40815,2,3.0,4,14000.0,4500.0,0.0,0.0,4500.0
40815,40816,2,13.0,5,64000.0,891200.0,108.0,848500.0,42700.0
40816,40817,2,3.0,6,45000.0,249800.0,24.0,245400.0,4400.0
40817,40818,1,3.0,4,17000.0,157800.0,22.0,149000.0,8800.0
40818,40819,1,9.0,4,42000.0,379700.0,62.0,368400.0,11300.0
40819,40820,1,3.0,3,47000.0,206200.0,89.0,176100.0,30100.0
40820,40821,1,9.0,4,89000.0,11600.0,0.0,0.0,11600.0
40821,40822,1,7.0,5,68000.0,652100.0,52.0,652100.0,0.0
40822,40823,1,9.0,3,21000.0,71500.0,34.0,59500.0,12000.0
40823,40824,1,4.0,3,105000.0,4051100.0,166.0,3124200.0,926900.0
40824,40825,2,9.0,3,23000.0,105900.0,107.0,76200.0,29700.0
40825,40826,1,3.0,5,38000.0,6500.0,0.0,0.0,6500.0
40826,40827,1,3.0,5,23000.0,0.0,0.0,0.0,0.0
40827,40828,1,9.0,5,92000.0,0.0,0.0,0.0,0.0
40828,40829,2,3.0,3,28000.0,152200.0,46.0,102300.0,49900.0
40829,40830,1,9.0,4,23000.0,29800.0,0.0,0.0,29800.0
40830,40831,1,3.0,5,124000.0,44800.0,0.0,0.0,44800.0
40831,40832,2,3.0,4,54000.0,670200.0,77.0,584700.0,85500.0
40832,40833,1,3.0,3,80000.0,296400.0,2.0,48700.0,247700.0
40833,40834,2,9.0,3,40000.0,398300.0,149.0,391700.0,6600.0
40834,40835,2,3.0,3,19000.0,136700.0,157.0,136700.0,0.0
40835,40836,2,9.0,4,11000.0,28100.0,27.0,18100.0,10000.0
40836,40837,2,3.0,5,161000.0,311900.0,89.0,267000.0,44900.0
40837,40838,1,9.0,3,15000.0,76400.0,25.0,27500.0,48900.0
40838,40839,1,9.0,4,30000.0,171300.0,61.0,152400.0,18900.0
40839,40840,2,9.0,4,58000.0,558100.0,47.0,350100.0,208000.0
40840,40841,2,9.0,4,25000.0,26200.0,23.0,26200.0,0.0
40841,40842,2,9.0,3,23000.0,6500.0,0.0,0.0,6500.0
40842,40843,2,3.0,4,17000.0,119000.0,38.0,93100.0,25900.0
40843,40844,1,9.0,3,16000.0,0.0,0.0,0.0,0.0
40844,40845,1,9.0,4,26000.0,238100.0,41.0,231500.0,6600.0
40845,40846,1,9.0,4,79000.0,224400.0,43.0,181600.0,42800.0
40846,40847,1,3.0,4,26000.0,177000.0,47.0,156300.0,20700.0
40847,40848,1,9.0,5,19000.0,14800.0,21.0,14800.0,0.0
40848,40849,2,9.0,2,32000.0,135300.0,111.0,127300.0,8000.0
40849,40850,1,3.0,3,28000.0,284200.0,167.0,245200.0,39000.0
40850,40851,2,3.0,3,31000.0,10100.0,4.0,3100.0,7000.0
40851,40852,1,9.0,4,72000.0,7800.0,0.0,0.0,7800.0
40852,40853,2,9.0,4,53000.0,179900.0,38.0,159900.0,20000.0
40853,40854,1,9.0,3,23000.0,102300.0,75.0,80400.0,21900.0
40854,40855,2,3.0,3,19000.0,118100.0,124.0,118100.0,0.0
40855,40856,2,3.0,4,107000.0,746900.0,164.0,746600.0,300.0
40856,40857,2,3.0,4,31000.0,361300.0,22.0,289200.0,72100.0
40857,40858,2,3.0,3,11000.0,6000.0,0.0,0.0,6000.0
40858,40859,1,3.0,3,12000.0,5000.0,0.0,0.0,5000.0
40859,40860,1,4.0,5,30000.0,1882600.0,69.0,1724100.0,158500.0
40860,40861,2,9.0,5,17000.0,5400.0,0.0,0.0,5400.0
40861,40862,2,1.0,3,13000.0,121400.0,37.0,100400.0,21000.0
40862,40863,2,9.0,3,40000.0,131800.0,65.0,124600.0,7200.0
40863,40864,2,9.0,4,44000.0,356100.0,33.0,192000.0,164100.0
40864,40865,2,3.0,4,79000.0,223600.0,5.0,31000.0,192600.0
40865,40866,2,9.0,6,49000.0,533400.0,101.0,518200.0,15200.0
40866,40867,2,3.0,4,22000.0,297600.0,73.0,267600.0,30000.0
40867,40868,1,3.0,3,42000.0,161000.0,0.0,0.0,161000.0
40868,40869,2,3.0,3,22000.0,142400.0,40.0,142400.0,0.0
40869,40870,2,1.0,3,38000.0,139200.0,34.0,69500.0,69700.0
40870,40871,2,9.0,5,23000.0,22900.0,5.0,900.0,22000.0
40871,40872,1,9.0,4,23000.0,37700.0,35.0,26600.0,11100.0
40872,40873,1,3.0,6,19000.0,53000.0,0.0,0.0,53000.0
40873,40874,2,9.0,3,38000.0,78700.0,89.0,78700.0,0.0
40874,40875,1,3.0,5,72000.0,0.0,0.0,0.0,0.0
40875,40876,2,9.0,3,72000.0,33400.0,19.0,32600.0,800.0
40876,40877,2,3.0,3,10000.0,103100.0,51.0,96100.0,7000.0
40877,40878,1,9.0,3,19000.0,291200.0,76.0,208000.0,83200.0
40878,40879,1,9.0,4,28000.0,145000.0,70.0,145000.0,0.0
40879,40880,1,3.0,4,32000.0,58100.0,0.0,0.0,58100.0
40880,40881,1,9.0,3,17000.0,169000.0,62.0,147300.0,21700.0
40881,40882,2,3.0,4,65000.0,100100.0,32.0,67900.0,32200.0
40882,40883,1,3.0,5,51000.0,951100.0,198.0,912000.0,39100.0
40883,40884,1,3.0,4,50000.0,0.0,0.0,0.0,0.0
40884,40885,2,9.0,3,32000.0,107700.0,63.0,87700.0,20000.0
40885,40886,1,3.0,6,88000.0,59000.0,0.0,0.0,59000.0
40886,40887,1,9.0,3,22000.0,505600.0,273.0,390500.0,115100.0
40887,40888,2,9.0,3,20000.0,0.0,0.0,0.0,0.0
40888,40889,1,9.0,5,31000.0,87600.0,15.0,87600.0,0.0
40889,40890,2,3.0,3,25000.0,0.0,0.0,0.0,0.0
40890,40891,1,9.0,3,31000.0,423700.0,54.0,330300.0,93400.0
40891,40892,1,3.0,3,13000.0,33400.0,19.0,27300.0,6100.0
40892,40893,1,9.0,4,53000.0,4500.0,0.0,0.0,4500.0
40893,40894,2,3.0,4,47000.0,768400.0,106.0,652000.0,116400.0
40894,40895,2,3.0,3,14000.0,21900.0,0.0,0.0,21900.0
40895,40896,2,3.0,4,77000.0,0.0,0.0,0.0,0.0
40896,40897,1,9.0,4,42000.0,949300.0,120.0,810200.0,139100.0
40897,40898,1,3.0,5,31000.0,1158600.0,92.0,1158600.0,0.0
40898,40899,2,9.0,4,15000.0,12300.0,39.0,5300.0,7000.0
40899,40900,2,9.0,4,30000.0,2067000.0,399.0,2032000.0,35000.0
40900,40901,2,9.0,3,44000.0,70900.0,27.0,58800.0,12100.0
40901,40902,2,9.0,4,31000.0,67800.0,53.0,67800.0,0.0
40902,40903,2,1.0,5,16000.0,10800.0,7.0,10800.0,0.0
40903,40904,2,3.0,3,25000.0,28000.0,0.0,0.0,28000.0
40904,40905,1,3.0,3,27000.0,364100.0,104.0,345700.0,18400.0
40905,40906,2,9.0,4,305000.0,87600.0,11.0,70300.0,17300.0
40906,40907,1,9.0,4,26000.0,153700.0,87.0,131800.0,21900.0
40907,40908,1,9.0,4,44000.0,40500.0,0.0,0.0,40500.0
40908,40909,1,9.0,4,13000.0,204500.0,63.0,204500.0,0.0
40909,40910,2,9.0,4,33000.0,153000.0,24.0,91400.0,61600.0
40910,40911,2,9.0,4,308000.0,273600.0,45.0,273600.0,0.0
40911,40912,1,9.0,5,37000.0,125700.0,32.0,91400.0,34300.0
40912,40913,2,3.0,3,18000.0,189800.0,103.0,163300.0,26500.0
40913,40914,1,9.0,5,22000.0,13100.0,12.0,13100.0,0.0
40914,40915,2,9.0,3,21000.0,300.0,3.0,300.0,0.0
40915,40916,1,9.0,4,49000.0,108700.0,59.0,90100.0,18600.0
40916,40917,1,9.0,3,20000.0,632900.0,98.0,616900.0,16000.0
40917,40918,1,3.0,4,92000.0,337500.0,34.0,303400.0,34100.0
40918,40919,1,9.0,3,17000.0,111600.0,53.0,69100.0,42500.0
40919,40920,2,9.0,4,22000.0,0.0,0.0,0.0,0.0
40920,40921,1,9.0,3,19000.0,342200.0,105.0,321000.0,21200.0
40921,40922,2,9.0,4,17000.0,148900.0,59.0,148900.0,0.0
40922,40923,2,9.0,5,32000.0,361800.0,180.0,262900.0,98900.0
40923,40924,2,3.0,4,21000.0,10500.0,0.0,0.0,10500.0
40924,40925,2,3.0,4,26000.0,0.0,0.0,0.0,0.0
40925,40926,2,9.0,3,38000.0,106400.0,58.0,96700.0,9700.0
40926,40927,2,9.0,3,31000.0,42500.0,0.0,0.0,42500.0
40927,40928,2,9.0,3,41000.0,425900.0,126.0,342400.0,83500.0
40928,40929,2,4.0,3,54000.0,804200.0,60.0,496700.0,307500.0
40929,40930,2,9.0,3,24000.0,166700.0,39.0,166700.0,0.0
40930,40931,1,3.0,5,75000.0,520900.0,82.0,517800.0,3100.0
40931,40932,2,3.0,4,41000.0,0.0,0.0,0.0,0.0
40932,40933,1,9.0,4,30000.0,261700.0,143.0,261700.0,0.0
40933,40934,2,13.0,4,122000.0,845600.0,101.0,699900.0,145700.0
40934,40935,2,3.0,4,54000.0,38300.0,0.0,0.0,38300.0
40935,40936,2,3.0,3,31000.0,270100.0,77.0,270100.0,0.0
40936,40937,2,3.0,5,55000.0,574400.0,162.0,537300.0,37100.0
40937,40938,2,3.0,5,25000.0,288000.0,102.0,273300.0,14700.0
40938,40939,2,3.0,3,45000.0,476200.0,76.0,436500.0,39700.0
40939,40940,1,9.0,5,48000.0,723800.0,105.0,717000.0,6800.0
